time_sec,dual_bound,objective_value,gap_pct,raw_line,objective_value_ffill,gap_pct_ffill,delta_objective,delta_gap,time_min
142.0,265619.3,265003.8,0.23,  142s|  3300 |  3219 |187093 |  55.8 |   344M | 105 |  16k|1448 | 596 | 812 |  1 | 965 |2647 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,2.3666666666666667
144.0,265619.3,265003.8,0.23,  144s|  3400 |  3313 |189884 |  55.0 |   344M | 105 |  16k|1449 | 601 | 821 |  1 | 967 |2678 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,2.4
146.0,265619.3,265003.8,0.23,  146s|  3500 |  3409 |192444 |  54.2 |   345M | 105 |  16k|1467 | 597 | 860 |  1 | 987 |2681 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,2.433333333333333
148.0,265619.3,265003.8,0.23,  148s|  3600 |  3507 |194300 |  53.2 |   346M | 105 |  16k|1482 | 597 | 869 |  1 |1003 |2685 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,2.466666666666667
150.0,265619.3,265003.8,0.23,  150s|  3700 |  3607 |197386 |  52.6 |   352M | 105 |  16k|1488 | 601 | 906 |  1 |1009 |2691 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,2.5
152.0,265619.3,265003.8,0.23,  152s|  3800 |  3703 |199890 |  51.8 |   354M | 105 |  16k|1491 | 595 | 920 |  1 |1014 |2692 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,2.533333333333333
153.0,265619.3,265003.8,0.23,  153s|  3900 |  3795 |201496 |  50.9 |   356M | 105 |  16k|1500 | 598 | 924 |  1 |1023 |2694 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,2.55
155.0,265619.3,265003.8,0.23,  155s|  4000 |  3895 |203780 |  50.2 |   356M | 105 |  16k|1526 | 597 | 936 |  1 |1050 |2697 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,2.5833333333333335
156.0,265619.3,265003.8,0.23,  156s|  4100 |  3995 |205695 |  49.5 |   356M | 105 |  16k|1535 | 599 | 949 |  1 |1059 |2697 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,2.6
159.0,265619.3,265003.8,0.23,  159s|  4200 |  4095 |209756 |  49.3 |   358M | 105 |  16k|1554 | 603 | 965 |  1 |1079 |2700 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,2.65
161.0,265619.3,265003.8,0.23,  161s|  4300 |  4195 |212956 |  48.9 |   358M | 105 |  16k|1560 | 598 | 980 |  1 |1087 |2707 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,2.683333333333333
162.0,265619.3,265003.8,0.23,  162s|  4400 |  4287 |216168 |  48.5 |   361M | 105 |  16k|1592 | 598 | 984 |  1 |1119 |2710 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,2.7
164.0,265619.3,265003.8,0.23,  164s|  4500 |  4387 |218187 |  47.8 |   361M | 105 |  16k|1601 | 598 | 994 |  1 |1129 |2712 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,2.7333333333333334
165.0,265619.3,265003.8,0.23,  165s|  4600 |  4483 |220133 |  47.2 |   362M | 105 |  16k|1604 | 594 |1001 |  1 |1136 |2713 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,2.75
167.0,265619.3,265003.8,0.23,  167s|  4700 |  4583 |222223 |  46.7 |   366M | 105 |  16k|1610 | 598 |1014 |  1 |1144 |2715 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,2.783333333333333
169.0,265619.3,265003.8,0.23,  169s|  4800 |  4683 |224879 |  46.2 |   366M | 105 |  16k|1626 | 603 |1029 |  1 |1163 |2723 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,2.816666666666667
171.0,265619.3,265003.8,0.23,  171s|  4900 |  4779 |228180 |  46.0 |   367M | 105 |  16k|1637 | 599 |1050 |  1 |1177 |2726 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,2.85
174.0,265619.3,265003.8,0.23,  174s|  5000 |  4875 |232621 |  45.9 |   370M | 105 |  16k|1686 | 595 |1061 |  1 |1227 |2742 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,2.9
176.0,265619.3,265003.8,0.23,  176s|  5100 |  4971 |234660 |  45.4 |   370M | 105 |  16k|1696 | 595 |1061 |  1 |1241 |2783 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,2.933333333333333
178.0,265619.3,265003.8,0.23,  178s|  5200 |  5059 |236399 |  44.9 |   372M | 105 |  16k|1742 | 595 |1065 |  1 |1292 |2818 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,2.966666666666667
179.0,265619.3,265003.8,0.23,  179s|  5300 |  5155 |238963 |  44.5 |   372M | 105 |  16k|1764 | 597 |1073 |  1 |1316 |2839 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,2.9833333333333334
181.0,265619.3,265003.8,0.23,  181s|  5400 |  5251 |242047 |  44.3 |   373M | 105 |  16k|1773 | 595 |1074 |  1 |1328 |2869 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,3.0166666666666666
184.0,265619.3,265003.8,0.23,  184s|  5500 |  5349 |246027 |  44.2 |   374M | 105 |  16k|1887 | 598 |1084 |  1 |1445 |2895 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,3.066666666666667
186.0,265619.3,265003.8,0.23,  186s|  5600 |  5449 |248847 |  43.9 |   375M | 105 |  16k|1895 | 599 |1093 |  1 |1457 |2922 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,3.1
188.0,265619.3,265003.8,0.23,  188s|  5700 |  5534 |250657 |  43.5 |   377M | 105 |  16k|1998 | 600 |1102 |  1 |1568 |2952 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,3.1333333333333333
191.0,265619.3,265003.8,0.23,  191s|  5800 |  5634 |254237 |  43.3 |   378M | 105 |  16k|1996 | 598 |1115 |  1 |1568 |2973 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,3.183333333333333
192.0,265619.3,265003.8,0.23,  192s|  5900 |  5734 |257174 |  43.1 |   378M | 105 |  16k|1998 | 595 |1121 |  1 |1575 |2981 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,3.2
196.0,265619.3,265003.8,0.23,  196s|  6000 |  5834 |262507 |  43.3 |   381M | 105 |  16k|1992 | 596 |1128 |  1 |1575 |3015 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,3.2666666666666666
198.0,265619.3,265003.8,0.23,  198s|  6100 |  5932 |266699 |  43.2 |   382M | 105 |  16k|1993 | 596 |1139 |  1 |1585 |3022 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,3.3
200.0,265619.3,265003.8,0.23,  200s|  6200 |  6032 |269755 |  43.0 |   382M | 105 |  16k|1990 | 595 |1152 |  1 |1585 |3029 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,3.3333333333333335
202.0,265619.3,265003.8,0.23,  202s|  6300 |  6130 |272620 |  42.8 |   383M | 105 |  16k|1991 | 594 |1164 |  1 |1592 |3061 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,3.3666666666666667
204.0,265619.3,265003.8,0.23,  204s|  6400 |  6226 |275462 |  42.6 |   384M | 105 |  16k|1992 | 596 |1175 |  1 |1597 |3089 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,3.4
205.0,265619.3,265003.8,0.23,  205s|  6500 |  6318 |277452 |  42.2 |   385M | 105 |  16k|2005 | 596 |1180 |  1 |1618 |3093 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,3.4166666666666665
208.0,265619.3,265003.8,0.23,  208s|  6600 |  6418 |281414 |  42.2 |   386M | 105 |  16k|2017 | 596 |1197 |  1 |1636 |3106 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,3.466666666666667
209.0,265619.3,265003.8,0.23,  209s|  6700 |  6518 |283825 |  41.9 |   386M | 105 |  16k|2024 | 597 |1203 |  1 |1649 |3111 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,3.4833333333333334
212.0,265619.3,265003.8,0.23,  212s|  6800 |  6618 |288705 |  42.0 |   388M | 105 |  16k|2022 | 594 |1212 |  1 |1651 |3128 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,3.533333333333333
214.0,265619.3,265003.8,0.23,  214s|  6900 |  6718 |291606 |  41.8 |   391M | 105 |  16k|2021 | 595 |1222 |  1 |1651 |3142 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,3.566666666666667
215.0,265619.3,265003.8,0.23,  215s|  7000 |  6816 |294051 |  41.6 |   392M | 105 |  16k|2027 | 594 |1234 |  1 |1669 |3149 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,3.5833333333333335
217.0,265619.3,265003.8,0.23,  217s|  7100 |  6914 |296751 |  41.4 |   393M | 105 |  16k|2028 | 599 |1247 |  1 |1671 |3154 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,3.6166666666666667
219.0,265619.3,265003.8,0.23,  219s|  7200 |  7012 |299565 |  41.2 |   394M | 105 |  16k|2035 | 596 |1252 |  1 |1687 |3157 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,3.65
221.0,265619.3,265003.8,0.23,  221s|  7300 |  7104 |302667 |  41.1 |   395M | 105 |  16k|2050 | 599 |1264 |  1 |1705 |3172 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,3.683333333333333
222.0,265619.3,265003.8,0.23,  222s|  7400 |  7196 |305420 |  40.9 |   396M | 105 |  16k|2064 | 597 |1268 |  1 |1731 |3181 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,3.7
224.0,265619.3,265003.8,0.23,  224s|  7500 |  7294 |307792 |  40.7 |   398M | 105 |  16k|2070 | 595 |1285 |  1 |1746 |3187 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,3.7333333333333334
226.0,265619.3,265003.8,0.23,  226s|  7600 |  7386 |311637 |  40.6 |   399M | 105 |  16k|2095 | 597 |1299 |  1 |1776 |3221 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,3.7666666666666666
228.0,265619.3,265003.8,0.23,  228s|  7700 |  7480 |315049 |  40.5 |   400M | 105 |  16k|2093 | 597 |1307 |  1 |1788 |3227 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,3.8
230.0,265619.3,265003.8,0.23,  230s|  7800 |  7580 |317407 |  40.3 |   403M | 105 |  16k|2109 | 597 |1322 |  2 |1812 |3231 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,3.8333333333333335
232.0,265619.3,265003.8,0.23,  232s|  7900 |  7680 |319733 |  40.1 |   406M | 105 |  16k|2101 | 600 |1331 |  1 |1812 |3233 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,3.8666666666666667
234.0,265619.3,265003.8,0.23,  234s|  8000 |  7778 |323152 |  40.0 |   410M | 105 |  16k|2149 | 599 |1342 |  1 |1866 |3234 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,3.9
235.0,265619.3,265003.8,0.23,  235s|  8100 |  7874 |326009 |  39.9 |   410M | 105 |  16k|2168 | 600 |1354 |  1 |1906 |3241 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,3.9166666666666665
237.0,265619.3,265003.8,0.23,  237s|  8200 |  7972 |328226 |  39.7 |   411M | 105 |  16k|2160 | 595 |1359 |  1 |1923 |3250 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,3.95
240.0,265619.3,265003.8,0.23,  240s|  8300 |  8072 |332380 |  39.7 |   412M | 105 |  16k|2159 | 598 |1372 |  1 |1935 |3264 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,4.0
242.0,265619.3,265003.8,0.23,  242s|  8400 |  8168 |337073 |  39.8 |   414M | 105 |  16k|2157 | 594 |1376 |  1 |1958 |3283 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,4.033333333333333
244.0,265619.3,265003.8,0.23,  244s|  8500 |  8268 |339405 |  39.6 |   416M | 105 |  16k|2145 | 600 |1384 |  1 |1962 |3284 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,4.066666666666666
245.0,265619.3,265003.8,0.23,  245s|  8600 |  8368 |342003 |  39.4 |   418M | 105 |  16k|2136 | 601 |1394 |  1 |1966 |3288 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,4.083333333333333
247.0,265619.3,265003.8,0.23,  247s|  8700 |  8464 |343258 |  39.1 |   422M | 105 |  16k|2128 | 600 |1400 |  1 |1978 |3289 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,4.116666666666666
249.0,265619.3,265003.8,0.23,  249s|  8800 |  8564 |347313 |  39.1 |   423M | 105 |  16k|2117 | 595 |1407 |  1 |1984 |3293 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,4.15
251.0,265619.3,265003.8,0.23,  251s|  8900 |  8664 |350564 |  39.1 |   423M | 105 |  16k|2111 | 598 |1421 |  1 |1991 |3300 | 2.656193e+05 | 2.650038e+05 |   0.23%|   5.37%,265003.8,0.23,0.0,0.0,4.183333333333334
