time_sec,dual_bound,objective_value,gap_pct,raw_line,objective_value_ffill,gap_pct_ffill,delta_objective,delta_gap,time_min
107.0,204428.1,204251.9,0.09,  107s|   200 |   175 | 27500 | 130.3 |   351M |  41 |  18k| 518 | 384 | 850 |  1 | 170 |3655 | 2.044281e+05 | 2.042519e+05 |   0.09%|  23.60%,204251.9,0.09,0.0,0.0,1.7833333333333334
120.0,204428.1,204251.9,0.09,  120s|   300 |   261 | 32054 | 102.0 |   360M |  41 |  18k| 520 | 392 | 904 |  0 | 172 |3968 | 2.044281e+05 | 2.042519e+05 |   0.09%|  23.60%,204251.9,0.09,0.0,0.0,2.0
125.0,204428.1,204251.9,0.09,  125s|   400 |   361 | 33661 |  80.4 |   364M |  62 |  18k| 520 | 388 | 946 |  1 | 172 |4077 | 2.044281e+05 | 2.042519e+05 |   0.09%|  23.60%,204251.9,0.09,0.0,0.0,2.0833333333333335
131.0,204428.1,204251.9,0.09,  131s|   500 |   461 | 36396 |  69.8 |   373M |  71 |  18k| 522 | 392 |1042 |  1 | 174 |4247 | 2.044281e+05 | 2.042519e+05 |   0.09%|  23.60%,204251.9,0.09,0.0,0.0,2.183333333333333
150.0,204428.1,204251.9,0.09,  150s|   600 |   561 | 49912 |  80.7 |   397M |  71 |  18k| 522 | 388 |1229 |  1 | 174 |4489 | 2.044281e+05 | 2.042519e+05 |   0.09%|  23.60%,204251.9,0.09,0.0,0.0,2.5
160.0,204428.1,204251.9,0.09,  160s|   700 |   661 | 51592 |  71.6 |   400M |  71 |  18k| 522 | 390 |1275 |  1 | 174 |4838 | 2.044281e+05 | 2.042519e+05 |   0.09%|  23.60%,204251.9,0.09,0.0,0.0,2.6666666666666665
164.0,204428.1,204251.9,0.09,  164s|   800 |   761 | 53130 |  64.5 |   402M |  79 |  18k| 517 | 389 |1307 |  1 | 182 |5018 | 2.044281e+05 | 2.042519e+05 |   0.09%|  23.60%,204251.9,0.09,0.0,0.0,2.7333333333333334
170.0,204428.1,204251.9,0.09,  170s|   900 |   859 | 57877 |  62.6 |   404M |  79 |  18k| 521 | 389 |1369 |  1 | 186 |5057 | 2.044281e+05 | 2.042519e+05 |   0.09%|  23.60%,204251.9,0.09,0.0,0.0,2.8333333333333335
178.0,204428.1,204251.9,0.09,  178s|  1000 |   955 | 63135 |  61.6 |   406M |  79 |  18k| 530 | 385 |1413 |  5 | 196 |5233 | 2.044281e+05 | 2.042519e+05 |   0.09%|  23.60%,204251.9,0.09,0.0,0.0,2.966666666666667
186.0,204428.1,204251.9,0.09,  186s|  1100 |  1055 | 70536 |  62.8 |   409M |  79 |  18k| 531 | 388 |1472 |  1 | 197 |5380 | 2.044281e+05 | 2.042519e+05 |   0.09%|  23.60%,204251.9,0.09,0.0,0.0,3.1
197.0,204428.1,204251.9,0.09,  197s|  1200 |  1155 | 75399 |  61.6 |   413M |  79 |  18k| 531 | 396 |1608 |  1 | 199 |5666 | 2.044281e+05 | 2.042519e+05 |   0.09%|  23.60%,204251.9,0.09,0.0,0.0,3.283333333333333
210.0,204428.1,204251.9,0.09,  210s|  1300 |  1255 | 80204 |  60.5 |   419M |  79 |  18k| 532 | 387 |1784 |  1 | 201 |5866 | 2.044281e+05 | 2.042519e+05 |   0.09%|  23.60%,204251.9,0.09,0.0,0.0,3.5
215.0,204428.0,204251.9,0.09,  215s|  1400 |  1355 | 82698 |  58.0 |   421M |  79 |  18k| 533 | 388 |1836 |  1 | 202 |5956 | 2.044280e+05 | 2.042519e+05 |   0.09%|  23.61%,204251.9,0.09,0.0,0.0,3.5833333333333335
221.0,204428.0,204251.9,0.09,  221s|  1500 |  1455 | 86773 |  56.8 |   422M |  79 |  18k| 533 | 399 |1888 |  1 | 202 |6028 | 2.044280e+05 | 2.042519e+05 |   0.09%|  23.61%,204251.9,0.09,0.0,0.0,3.683333333333333
233.0,204428.0,204251.9,0.09,  233s|  1600 |  1555 | 92337 |  56.8 |   424M |  79 |  18k| 531 | 392 |1970 |  1 | 203 |6344 | 2.044280e+05 | 2.042519e+05 |   0.09%|  23.61%,204251.9,0.09,0.0,0.0,3.8833333333333333
237.0,204428.0,204251.9,0.09,  237s|  1700 |  1655 | 94314 |  54.6 |   425M |  79 |  18k| 532 | 392 |2013 |  2 | 204 |6370 | 2.044280e+05 | 2.042519e+05 |   0.09%|  23.61%,204251.9,0.09,0.0,0.0,3.95
245.0,204428.0,204251.9,0.09,  245s|  1800 |  1751 | 98899 |  54.1 |   426M |  79 |  18k| 542 | 391 |2073 |  1 | 215 |6503 | 2.044280e+05 | 2.042519e+05 |   0.09%|  23.61%,204251.9,0.09,0.0,0.0,4.083333333333333
252.0,204428.0,204251.9,0.09,  252s|  1900 |  1851 |101986 |  52.9 |   430M |  79 |  18k| 554 | 393 |2162 |  2 | 227 |6592 | 2.044280e+05 | 2.042519e+05 |   0.09%|  23.61%,204251.9,0.09,0.0,0.0,4.2
257.0,204428.0,204251.9,0.09,  257s|  2000 |  1951 |104886 |  51.7 |   431M |  79 |  18k| 557 | 387 |2210 |  1 | 233 |6648 | 2.044280e+05 | 2.042519e+05 |   0.09%|  23.61%,204251.9,0.09,0.0,0.0,4.283333333333333
261.0,204428.0,204251.9,0.09,  261s|  2100 |  2049 |107458 |  50.4 |   435M |  79 |  18k| 564 | 389 |2255 |  1 | 240 |6667 | 2.044280e+05 | 2.042519e+05 |   0.09%|  23.61%,204251.9,0.09,0.0,0.0,4.35
265.0,204428.0,204251.9,0.09,  265s|  2200 |  2147 |109140 |  48.9 |   435M |  84 |  18k| 566 | 396 |2307 |  1 | 242 |6740 | 2.044280e+05 | 2.042519e+05 |   0.09%|  23.61%,204251.9,0.09,0.0,0.0,4.416666666666667
274.0,204428.0,204251.9,0.09,  274s|  2300 |  2247 |113943 |  48.9 |   471M |  84 |  18k| 566 | 430 |2534 |  1 | 243 |6839 | 2.044280e+05 | 2.042519e+05 |   0.09%|  23.61%,204251.9,0.09,0.0,0.0,4.566666666666666
280.0,204428.0,204251.9,0.09,  280s|  2400 |  2347 |117511 |  48.3 |   472M |  84 |  18k| 565 | 395 |2592 |  1 | 243 |7045 | 2.044280e+05 | 2.042519e+05 |   0.09%|  23.61%,204251.9,0.09,0.0,0.0,4.666666666666667
287.0,204428.0,204251.9,0.09,  287s|  2500 |  2447 |121361 |  47.9 |   479M |  84 |  18k| 577 | 401 |2727 |  1 | 255 |7111 | 2.044280e+05 | 2.042519e+05 |   0.09%|  23.61%,204251.9,0.09,0.0,0.0,4.783333333333333
293.0,204428.0,204251.9,0.09,  293s|  2600 |  2543 |124435 |  47.3 |   482M |  84 |  18k| 571 | 391 |2743 |  1 | 256 |7275 | 2.044280e+05 | 2.042519e+05 |   0.09%|  23.61%,204251.9,0.09,0.0,0.0,4.883333333333334
