time_sec,dual_bound,objective_value,gap_pct,raw_line,objective_value_ffill,gap_pct_ffill,delta_objective,delta_gap,time_min
1.0,136645.8,136612.8,0.02,  1.0s|     1 |     0 |   365 |     - |   114M |   0 |8040 | 427 | 210 |  29 |  5 |  38 |   0 | 1.366458e+05 | 1.366128e+05 |   0.02%| unknown,136612.8,0.02,0.0,0.0,0.016666666666666666
1.0,136645.8,136612.8,0.02,  1.0s|     1 |     0 |   381 |     - |   115M |   0 |8040 | 427 | 215 |  34 |  6 |  38 |   0 | 1.366458e+05 | 1.366128e+05 |   0.02%| unknown,136612.8,0.02,0.0,0.0,0.016666666666666666
1.0,136645.8,136612.8,0.02,  1.0s|     1 |     0 |   393 |     - |   115M |   0 |8040 | 427 | 220 |  39 |  7 |  38 |   0 | 1.366458e+05 | 1.366128e+05 |   0.02%| unknown,136612.8,0.02,0.0,0.0,0.016666666666666666
1.0,136645.8,136612.8,0.02,  1.0s|     1 |     0 |   413 |     - |   115M |   0 |8040 | 427 | 224 |  43 |  8 |  38 |   0 | 1.366458e+05 | 1.366128e+05 |   0.02%| unknown,136612.8,0.02,0.0,0.0,0.016666666666666666
1.0,136645.7,136612.8,0.02,  1.0s|     1 |     0 |   442 |     - |   115M |   0 |8040 | 427 | 228 |  47 |  9 |  38 |   0 | 1.366457e+05 | 1.366128e+05 |   0.02%| unknown,136612.8,0.02,0.0,0.0,0.016666666666666666
1.0,136645.7,136612.8,0.02,  1.0s|     1 |     0 |   493 |     - |   115M |   0 |8040 | 427 | 234 |  53 | 10 |  38 |   0 | 1.366457e+05 | 1.366128e+05 |   0.02%| unknown,136612.8,0.02,0.0,0.0,0.016666666666666666
1.0,136645.7,136612.8,0.02,  1.0s|     1 |     0 |   524 |     - |   115M |   0 |8040 | 427 | 238 |  60 | 11 |  38 |   0 | 1.366457e+05 | 1.366128e+05 |   0.02%| unknown,136612.8,0.02,0.0,0.0,0.016666666666666666
2.0,136644.4,136612.8,0.02,  2.0s|     1 |     2 |  1478 |     - |   117M |   0 |8040 | 254 | 238 |  60 | 11 |  73 |  31 | 1.366444e+05 | 1.366128e+05 |   0.02%| unknown,136612.8,0.02,0.0,0.0,0.03333333333333333
8.0,136640.8,136612.8,0.02,  8.0s|   100 |    73 |  3201 |  27.0 |   124M |  33 |8040 | 260 | 215 |  78 |  1 | 114 | 713 | 1.366408e+05 | 1.366128e+05 |   0.02%|  47.59%,136612.8,0.02,0.0,0.0,0.13333333333333333
11.0,136640.8,136612.8,0.02, 11.0s|   200 |   157 |  5172 |  23.4 |   131M |  34 |8040 | 265 | 213 | 101 |  2 | 135 |1211 | 1.366408e+05 | 1.366128e+05 |   0.02%|  47.59%,136612.8,0.02,0.0,0.0,0.18333333333333332
15.0,136640.8,136612.8,0.02, 15.0s|   300 |   251 |  7782 |  24.3 |   139M |  34 |8040 | 279 | 212 | 144 |  1 | 185 |1886 | 1.366408e+05 | 1.366128e+05 |   0.02%|  47.61%,136612.8,0.02,0.0,0.0,0.25
17.0,136640.7,136612.8,0.02, 17.0s|   400 |   351 |  9238 |  21.8 |   144M |  34 |8040 | 278 | 217 | 189 |  1 | 187 |1908 | 1.366407e+05 | 1.366128e+05 |   0.02%|  47.62%,136612.8,0.02,0.0,0.0,0.2833333333333333
18.0,136640.7,136612.8,0.02, 18.0s|   500 |   443 | 10306 |  19.6 |   149M |  34 |8040 | 281 | 216 | 232 |  1 | 191 |1928 | 1.366407e+05 | 1.366128e+05 |   0.02%|  47.62%,136612.8,0.02,0.0,0.0,0.3
21.0,136640.7,136612.8,0.02, 21.0s|   600 |   539 | 11970 |  19.1 |   151M |  34 |8040 | 274 | 217 | 266 |  1 | 203 |2299 | 1.366407e+05 | 1.366128e+05 |   0.02%|  47.62%,136612.8,0.02,0.0,0.0,0.35
24.0,136640.7,136612.8,0.02, 24.0s|   700 |   635 | 13874 |  19.1 |   153M |  34 |8040 | 331 | 219 | 318 |  2 | 269 |2787 | 1.366407e+05 | 1.366128e+05 |   0.02%|  47.62%,136612.8,0.02,0.0,0.0,0.4
25.0,136640.7,136612.8,0.02, 25.0s|   800 |   733 | 15292 |  18.5 |   154M |  44 |8040 | 324 | 220 | 353 |  1 | 271 |2944 | 1.366407e+05 | 1.366128e+05 |   0.02%|  47.62%,136612.8,0.02,0.0,0.0,0.4166666666666667
28.0,136640.7,136612.8,0.02, 28.0s|   900 |   825 | 17251 |  18.6 |   154M |  51 |8040 | 315 | 214 | 374 |116 | 286 |3339 | 1.366407e+05 | 1.366128e+05 |   0.02%|  47.62%,136612.8,0.02,0.0,0.0,0.4666666666666667
30.0,136640.7,136612.8,0.02, 30.0s|  1000 |   921 | 18535 |  18.0 |   155M |  51 |8040 | 308 | 211 | 422 |  1 | 293 |3737 | 1.366407e+05 | 1.366128e+05 |   0.02%|  47.62%,136612.8,0.02,0.0,0.0,0.5
32.0,136640.7,136612.8,0.02, 32.0s|  1100 |  1015 | 19607 |  17.4 |   156M |  51 |8040 | 310 | 214 | 448 |  2 | 309 |3816 | 1.366407e+05 | 1.366128e+05 |   0.02%|  47.65%,136612.8,0.02,0.0,0.0,0.5333333333333333
33.0,136640.7,136612.8,0.02, 33.0s|  1200 |  1115 | 20632 |  16.8 |   157M |  51 |8040 | 316 | 213 | 480 |  1 | 321 |3828 | 1.366407e+05 | 1.366128e+05 |   0.02%|  47.65%,136612.8,0.02,0.0,0.0,0.55
34.0,136640.7,136612.8,0.02, 34.0s|  1300 |  1215 | 22412 |  16.8 |   158M |  51 |8040 | 313 | 215 | 500 |  1 | 323 |3841 | 1.366407e+05 | 1.366128e+05 |   0.02%|  47.65%,136612.8,0.02,0.0,0.0,0.5666666666666667
36.0,136640.7,136612.8,0.02, 36.0s|  1400 |  1315 | 23258 |  16.3 |   158M |  51 |8040 | 327 | 215 | 536 |  1 | 337 |3851 | 1.366407e+05 | 1.366128e+05 |   0.02%|  47.65%,136612.8,0.02,0.0,0.0,0.6
37.0,136640.7,136612.8,0.02, 37.0s|  1500 |  1415 | 24184 |  15.8 |   158M |  51 |8040 | 334 | 220 | 563 |  1 | 351 |3870 | 1.366407e+05 | 1.366128e+05 |   0.02%|  47.65%,136612.8,0.02,0.0,0.0,0.6166666666666667
38.0,136640.7,136612.8,0.02, 38.0s|  1600 |  1515 | 24992 |  15.3 |   158M |  51 |8040 | 337 | 216 | 588 |  1 | 357 |3879 | 1.366407e+05 | 1.366128e+05 |   0.02%|  47.65%,136612.8,0.02,0.0,0.0,0.6333333333333333
39.0,136640.7,136612.8,0.02, 39.0s|  1700 |  1607 | 26031 |  15.0 |   159M |  51 |8040 | 334 | 216 | 622 |  1 | 362 |4045 | 1.366407e+05 | 1.366128e+05 |   0.02%|  47.65%,136612.8,0.02,0.0,0.0,0.65
40.0,136640.7,136612.8,0.02, 40.0s|  1800 |  1703 | 27294 |  14.9 |   161M |  51 |8040 | 330 | 214 | 667 |  1 | 364 |4053 | 1.366407e+05 | 1.366128e+05 |   0.02%|  47.65%,136612.8,0.02,0.0,0.0,0.6666666666666666
42.0,136640.7,136612.8,0.02, 42.0s|  1900 |  1791 | 28310 |  14.6 |   163M |  51 |8040 | 357 | 221 | 693 |  1 | 397 |4151 | 1.366407e+05 | 1.366128e+05 |   0.02%|  47.65%,136612.8,0.02,0.0,0.0,0.7
43.0,136640.7,136612.8,0.02, 43.0s|  2000 |  1883 | 29378 |  14.4 |   163M |  57 |8040 | 359 | 218 | 720 |  1 | 405 |4240 | 1.366407e+05 | 1.366128e+05 |   0.02%|  47.65%,136612.8,0.02,0.0,0.0,0.7166666666666667
44.0,136640.7,136612.8,0.02, 44.0s|  2100 |  1979 | 30690 |  14.4 |   164M |  57 |8040 | 357 | 216 | 745 |  1 | 418 |4360 | 1.366407e+05 | 1.366128e+05 |   0.02%|  47.65%,136612.8,0.02,0.0,0.0,0.7333333333333333
46.0,136640.7,136612.8,0.02, 46.0s|  2200 |  2069 | 31684 |  14.2 |   164M |  57 |8040 | 359 | 221 | 782 |  1 | 428 |4594 | 1.366407e+05 | 1.366128e+05 |   0.02%|  47.65%,136612.8,0.02,0.0,0.0,0.7666666666666667
47.0,136640.7,136612.8,0.02, 47.0s|  2300 |  2163 | 32399 |  13.9 |   164M |  57 |8040 | 366 | 212 | 816 |  1 | 439 |4597 | 1.366407e+05 | 1.366128e+05 |   0.02%|  47.65%,136612.8,0.02,0.0,0.0,0.7833333333333333
48.0,136640.7,136612.8,0.02, 48.0s|  2400 |  2263 | 33207 |  13.6 |   166M |  57 |8040 | 378 | 215 | 855 |  1 | 453 |4598 | 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,0.8
49.0,136640.7,136612.8,0.02, 49.0s|  2500 |  2363 | 33994 |  13.4 |   169M |  57 |8040 | 374 | 232 | 895 |  2 | 455 |4602 | 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,0.8166666666666667
56.0,136640.7,136612.8,0.02, 56.0s|  2600 |  2463 | 37194 |  14.1 |   170M |  57 |8040 | 351 | 216 | 932 |  1 | 469 |5983 | 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,0.9333333333333333
58.0,136640.7,136612.8,0.02, 58.0s|  2700 |  2555 | 38077 |  13.9 |   171M |  57 |8040 | 354 | 218 | 961 |  2 | 477 |5987 | 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,0.9666666666666667
60.0,136640.7,136612.8,0.02, 60.0s|  2800 |  2655 | 39827 |  14.0 |   172M |  57 |8040 | 350 | 222 | 989 |  1 | 478 |6000 | 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,1.0
62.0,136640.7,136612.8,0.02, 62.0s|  2900 |  2745 | 40884 |  13.9 |   173M |  57 |8040 | 362 | 216 |1031 |  1 | 504 |6195 | 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,1.0333333333333334
64.0,136640.7,136612.8,0.02, 64.0s|  3000 |  2843 | 42270 |  13.9 |   174M |  57 |8040 | 359 | 215 |1048 |  1 | 516 |6655 | 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,1.0666666666666667
70.0,136640.7,136612.8,0.02, 70.0s|  3100 |  2941 | 44361 |  14.1 |   201M |  57 |8040 | 360 | 216 |1270 |  1 | 520 |6806 | 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,1.1666666666666667
76.0,136640.7,136612.8,0.02, 76.0s|  3200 |  3033 | 47939 |  14.8 |   201M |  57 |8040 | 330 | 215 |1284 |  1 | 547 |8182 | 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,1.2666666666666666
78.0,136640.7,136612.8,0.02, 78.0s|  3300 |  3131 | 48940 |  14.7 |   201M |  57 |8040 | 334 | 212 |1318 |  1 | 555 |8186 | 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,1.3
79.0,136640.7,136612.8,0.02, 79.0s|  3400 |  3223 | 50079 |  14.6 |   202M |  57 |8040 | 346 | 219 |1370 |  1 | 573 |8203 | 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,1.3166666666666667
81.0,136640.7,136612.8,0.02, 81.0s|  3500 |  3323 | 52061 |  14.7 |   203M |  57 |8040 | 338 | 216 |1397 |  1 | 578 |8513 | 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,1.35
85.0,136640.7,136612.8,0.02, 85.0s|  3600 |  3419 | 54853 |  15.1 |   204M |  57 |8040 | 356 | 214 |1436 |  1 | 673 |9352 | 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,1.4166666666666667
97.0,136640.7,136612.8,0.02, 97.0s|  3700 |  3515 | 60838 |  16.3 |   217M |  57 |8040 | 387 | 216 |1744 |  1 | 773 |  10k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,1.6166666666666667
98.0,136640.7,136612.8,0.02, 98.0s|  3800 |  3615 | 61668 |  16.1 |   218M |  57 |8040 | 395 | 217 |1760 |  1 | 785 |  10k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,1.6333333333333333
99.0,136640.7,136612.8,0.02, 99.0s|  3900 |  3715 | 62583 |  15.9 |   218M |  57 |8040 | 396 | 219 |1779 |  1 | 800 |  10k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,1.65
100.0,136640.7,136612.8,0.02,  100s|  4000 |  3815 | 63176 |  15.7 |   218M |  57 |8040 | 406 | 217 |1799 |  1 | 816 |  10k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,1.6666666666666667
102.0,136640.7,136612.8,0.02,  102s|  4100 |  3915 | 64809 |  15.7 |   219M |  57 |8040 | 397 | 214 |1819 |  1 | 823 |  11k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,1.7
104.0,136640.7,136612.8,0.02,  104s|  4200 |  4015 | 66240 |  15.7 |   220M |  57 |8040 | 395 | 216 |1855 |  1 | 833 |  11k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,1.7333333333333334
105.0,136640.7,136612.8,0.02,  105s|  4300 |  4111 | 67384 |  15.6 |   220M |  57 |8040 | 408 | 223 |1886 |  1 | 860 |  11k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,1.75
106.0,136640.7,136612.8,0.02,  106s|  4400 |  4211 | 68242 |  15.4 |   220M |  57 |8040 | 408 | 223 |1910 |  1 | 865 |  11k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,1.7666666666666666
109.0,136640.7,136612.8,0.02,  109s|  4500 |  4311 | 70523 |  15.6 |   220M |  57 |8040 | 393 | 225 |1938 |  1 | 882 |  11k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,1.8166666666666667
112.0,136640.7,136612.8,0.02,  112s|  4600 |  4405 | 74620 |  16.1 |   221M |  57 |8040 | 388 | 216 |1973 |  2 | 894 |  12k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,1.8666666666666667
114.0,136640.7,136612.8,0.02,  114s|  4700 |  4505 | 76322 |  16.1 |   223M |  57 |8040 | 380 | 225 |2002 |  1 | 905 |  12k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,1.9
117.0,136640.7,136612.8,0.02,  117s|  4800 |  4601 | 79034 |  16.4 |   223M |  57 |8040 | 371 | 216 |2021 |  1 | 915 |  12k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,1.95
118.0,136640.7,136612.8,0.02,  118s|  4900 |  4701 | 79912 |  16.2 |   224M |  57 |8040 | 373 | 216 |2044 |  1 | 920 |  12k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,1.9666666666666666
119.0,136640.7,136612.8,0.02,  119s|  5000 |  4801 | 81333 |  16.2 |   224M |  57 |8040 | 385 | 225 |2072 |  1 | 942 |  12k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,1.9833333333333334
120.0,136640.7,136612.8,0.02,  120s|  5100 |  4887 | 82196 |  16.0 |   225M |  57 |8040 | 391 | 224 |2103 |  1 | 953 |  12k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,2.0
123.0,136640.7,136612.8,0.02,  123s|  5200 |  4987 | 84038 |  16.1 |   225M |  57 |8040 | 362 | 213 |2137 |  1 | 967 |  13k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,2.05
124.0,136640.7,136612.8,0.02,  124s|  5300 |  5083 | 85361 |  16.0 |   226M |  57 |8040 | 365 | 215 |2168 |  2 | 990 |  13k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,2.066666666666667
126.0,136640.7,136612.8,0.02,  126s|  5400 |  5177 | 87204 |  16.1 |   227M |  57 |8040 | 354 | 216 |2193 |  1 |1010 |  13k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,2.1
128.0,136640.7,136612.8,0.02,  128s|  5500 |  5275 | 88495 |  16.0 |   227M |  57 |8040 | 354 | 226 |2206 |  1 |1022 |  13k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,2.1333333333333333
129.0,136640.7,136612.8,0.02,  129s|  5600 |  5375 | 89474 |  15.9 |   227M |  57 |8040 | 356 | 222 |2236 |  1 |1032 |  13k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,2.15
130.0,136640.7,136612.8,0.02,  130s|  5700 |  5475 | 90391 |  15.8 |   227M |  57 |8040 | 350 | 225 |2257 |  1 |1036 |  13k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,2.1666666666666665
131.0,136640.7,136612.8,0.02,  131s|  5800 |  5573 | 91580 |  15.7 |   228M |  57 |8040 | 356 | 219 |2287 |  1 |1051 |  13k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,2.183333333333333
133.0,136640.7,136612.8,0.02,  133s|  5900 |  5669 | 93374 |  15.7 |   229M |  57 |8040 | 352 | 212 |2332 | 88 |1079 |  14k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,2.216666666666667
135.0,136640.7,136612.8,0.02,  135s|  6000 |  5767 | 94796 |  15.7 |   229M |  57 |8040 | 363 | 215 |2366 |  1 |1109 |  14k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,2.25
136.0,136640.7,136612.8,0.02,  136s|  6100 |  5865 | 95897 |  15.6 |   231M |  57 |8040 | 360 | 221 |2400 |  1 |1121 |  14k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,2.2666666666666666
139.0,136640.7,136612.8,0.02,  139s|  6200 |  5957 | 97505 |  15.6 |   231M |  57 |8040 | 356 | 231 |2441 |  1 |1151 |  14k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,2.316666666666667
140.0,136640.7,136612.8,0.02,  140s|  6300 |  6051 | 98795 |  15.6 |   231M |  57 |8040 | 359 | 220 |2473 |  2 |1166 |  14k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,2.3333333333333335
142.0,136640.7,136612.8,0.02,  142s|  6400 |  6147 |100065 |  15.6 |   233M |  57 |8040 | 350 | 225 |2502 |  1 |1172 |  15k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,2.3666666666666667
144.0,136640.7,136612.8,0.02,  144s|  6500 |  6245 |101674 |  15.6 |   235M |  57 |8040 | 375 | 222 |2558 |  1 |1206 |  15k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,2.4
148.0,136640.7,136612.8,0.02,  148s|  6600 |  6341 |103584 |  15.6 |   235M |  57 |8040 | 359 | 215 |2595 |  1 |1223 |  15k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,2.466666666666667
149.0,136640.7,136612.8,0.02,  149s|  6700 |  6441 |104357 |  15.5 |   235M |  57 |8040 | 353 | 217 |2616 |  1 |1224 |  15k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,2.4833333333333334
153.0,136640.7,136612.8,0.02,  153s|  6800 |  6535 |107086 |  15.7 |   235M |  57 |8040 | 347 | 213 |2636 |  1 |1290 |  17k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,2.55
155.0,136640.7,136612.8,0.02,  155s|  6900 |  6629 |109574 |  15.8 |   235M |  57 |8040 | 341 |   0 |2649 |  0 |1305 |  17k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,2.5833333333333335
156.0,136640.7,136612.8,0.02,  156s|  7000 |  6725 |110399 |  15.7 |   236M |  57 |8040 | 355 | 217 |2674 |  1 |1320 |  17k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,2.6
158.0,136640.7,136612.8,0.02,  158s|  7100 |  6813 |111695 |  15.7 |   236M |  70 |8040 | 340 | 215 |2674 |  1 |1334 |  17k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,2.6333333333333333
160.0,136640.7,136612.8,0.02,  160s|  7200 |  6905 |113242 |  15.7 |   237M |  70 |8040 | 331 | 214 |2698 |  1 |1373 |  17k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,2.6666666666666665
162.0,136640.7,136612.8,0.02,  162s|  7300 |  7001 |115169 |  15.7 |   237M |  70 |8040 | 318 | 213 |2745 |  0 |1390 |  17k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.66%,136612.8,0.02,0.0,0.0,2.7
164.0,136640.7,136612.8,0.02,  164s|  7400 |  7075 |116260 |  15.6 |   237M |  70 |8040 | 321 | 219 |2768 |  2 |1413 |  17k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,2.7333333333333334
165.0,136640.7,136612.8,0.02,  165s|  7500 |  7175 |116975 |  15.5 |   238M |  70 |8040 | 313 | 220 |2796 |  1 |1418 |  18k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,2.75
167.0,136640.7,136612.8,0.02,  167s|  7600 |  7273 |118037 |  15.5 |   239M |  70 |8040 | 318 | 217 |2827 |  1 |1437 |  18k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,2.783333333333333
168.0,136640.7,136612.8,0.02,  168s|  7700 |  7369 |118879 |  15.4 |   240M |  70 |8040 | 316 | 216 |2857 |  1 |1443 |  18k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,2.8
169.0,136640.7,136612.8,0.02,  169s|  7800 |  7465 |119626 |  15.3 |   240M |  70 |8040 | 320 | 221 |2868 |  1 |1464 |  18k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,2.816666666666667
170.0,136640.7,136612.8,0.02,  170s|  7900 |  7553 |120844 |  15.2 |   240M |  70 |8040 | 314 | 214 |2882 |  1 |1473 |  18k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,2.8333333333333335
171.0,136640.7,136612.8,0.02,  171s|  8000 |  7645 |121572 |  15.1 |   240M |  70 |8040 | 324 | 217 |2902 |  1 |1491 |  18k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,2.85
173.0,136640.7,136612.8,0.02,  173s|  8100 |  7741 |122830 |  15.1 |   240M |  70 |8040 | 333 | 221 |2914 |  1 |1526 |  18k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,2.8833333333333333
174.0,136640.7,136612.8,0.02,  174s|  8200 |  7837 |123622 |  15.0 |   241M |  70 |8040 | 328 | 223 |2936 |  1 |1532 |  18k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,2.9
175.0,136640.7,136612.8,0.02,  175s|  8300 |  7931 |124424 |  14.9 |   242M |  70 |8040 | 320 | 218 |2949 |  1 |1550 |  18k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,2.9166666666666665
177.0,136640.7,136612.8,0.02,  177s|  8400 |  8017 |125345 |  14.9 |   242M |  70 |8040 | 308 | 214 |2992 |  1 |1553 |  18k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,2.95
178.0,136640.7,136612.8,0.02,  178s|  8500 |  8117 |126590 |  14.8 |   243M |  70 |8040 | 292 | 222 |3021 |  1 |1556 |  18k| 1.366407e+05 | 1.366128e+05 |   0.02%|  47.67%,136612.8,0.02,0.0,0.0,2.966666666666667
