time_sec,dual_bound,objective_value,gap_pct,raw_line,objective_value_ffill,gap_pct_ffill,delta_objective,delta_gap,time_min
2.0,137974.3,137701.6,0.2,  2.0s|     1 |     0 |   227 |     - |   163M |   0 |  12k| 641 | 489 |   0 |  0 | 152 |   0 | 1.379743e+05 | 1.377016e+05 |   0.20%| unknown,137701.6,0.2,0.0,0.0,0.03333333333333333
2.0,137974.3,137701.6,0.2,  2.0s|     1 |     0 |   227 |     - |   163M |   0 |  12k| 641 | 311 |   0 |  0 | 152 |   0 | 1.379743e+05 | 1.377016e+05 |   0.20%| unknown,137701.6,0.2,0.0,0.0,0.03333333333333333
2.0,137974.3,137701.6,0.2,  2.0s|     1 |     0 |   234 |     - |   168M |   0 |  12k| 641 | 316 |   5 |  1 | 152 |   0 | 1.379743e+05 | 1.377016e+05 |   0.20%| unknown,137701.6,0.2,0.0,0.0,0.03333333333333333
2.0,137973.7,137701.6,0.2,  2.0s|     1 |     0 |   269 |     - |   169M |   0 |  12k| 641 | 321 |  10 |  2 | 152 |   0 | 1.379737e+05 | 1.377016e+05 |   0.20%| unknown,137701.6,0.2,0.0,0.0,0.03333333333333333
2.0,137973.7,137701.6,0.2,  2.0s|     1 |     0 |   269 |     - |   169M |   0 |  12k| 641 | 321 |  10 |  2 | 152 |   0 | 1.379737e+05 | 1.377016e+05 |   0.20%| unknown,137701.6,0.2,0.0,0.0,0.03333333333333333
3.0,137973.7,137701.6,0.2,  3.0s|     1 |     0 |   283 |     - |   172M |   0 |  12k| 639 | 327 |  16 |  3 | 152 |   0 | 1.379737e+05 | 1.377016e+05 |   0.20%| unknown,137701.6,0.2,0.0,0.0,0.05
3.0,137973.6,137701.6,0.2,  3.0s|     1 |     0 |   310 |     - |   173M |   0 |  12k| 638 | 333 |  22 |  4 | 152 |   0 | 1.379736e+05 | 1.377016e+05 |   0.20%| unknown,137701.6,0.2,0.0,0.0,0.05
3.0,137973.6,137701.6,0.2,  3.0s|     1 |     0 |   310 |     - |   173M |   0 |  12k| 638 | 333 |  22 |  4 | 152 |   0 | 1.379736e+05 | 1.377016e+05 |   0.20%| unknown,137701.6,0.2,0.0,0.0,0.05
3.0,137973.5,137701.6,0.2,  3.0s|     1 |     0 |   374 |     - |   174M |   0 |  12k| 638 | 339 |  28 |  5 | 152 |   0 | 1.379735e+05 | 1.377016e+05 |   0.20%| unknown,137701.6,0.2,0.0,0.0,0.05
3.0,137973.3,137701.6,0.2,  3.0s|     1 |     0 |   399 |     - |   174M |   0 |  12k| 638 | 344 |  33 |  6 | 152 |   0 | 1.379733e+05 | 1.377016e+05 |   0.20%| unknown,137701.6,0.2,0.0,0.0,0.05
3.0,137973.3,137701.6,0.2,  3.0s|     1 |     0 |   399 |     - |   174M |   0 |  12k| 638 | 343 |  33 |  6 | 152 |   0 | 1.379733e+05 | 1.377016e+05 |   0.20%| unknown,137701.6,0.2,0.0,0.0,0.05
3.0,137973.3,137701.6,0.2,  3.0s|     1 |     0 |   429 |     - |   177M |   0 |  12k| 638 | 349 |  39 |  7 | 152 |   0 | 1.379733e+05 | 1.377016e+05 |   0.20%| unknown,137701.6,0.2,0.0,0.0,0.05
3.0,137973.2,137701.6,0.2,  3.0s|     1 |     0 |   455 |     - |   178M |   0 |  12k| 637 | 354 |  44 |  8 | 152 |   0 | 1.379732e+05 | 1.377016e+05 |   0.20%| unknown,137701.6,0.2,0.0,0.0,0.05
3.0,137973.2,137701.6,0.2,  3.0s|     1 |     0 |   482 |     - |   179M |   0 |  12k| 637 | 358 |  48 |  9 | 152 |   0 | 1.379732e+05 | 1.377016e+05 |   0.20%| unknown,137701.6,0.2,0.0,0.0,0.05
3.0,137973.2,137701.6,0.2,  3.0s|     1 |     0 |   539 |     - |   179M |   0 |  12k| 637 | 363 |  53 | 10 | 152 |   0 | 1.379732e+05 | 1.377016e+05 |   0.20%| unknown,137701.6,0.2,0.0,0.0,0.05
