time_sec,dual_bound,objective_value,gap_pct,raw_line,objective_value_ffill,gap_pct_ffill,delta_objective,delta_gap,time_min
3.0,265626.7,,inf,  3.0s|     1 |     0 |  2438 |     - |   243M |   0 |  16k| 584 | 745 | 168 | 10 |   7 |   0 | 2.656267e+05 |      --      |    Inf | unknown,,,0.0,0.0,0.05
3.0,265626.7,,inf,  3.0s|     1 |     0 |  2554 |     - |   243M |   0 |  16k| 584 | 758 | 181 | 11 |   7 |   0 | 2.656267e+05 |      --      |    Inf | unknown,,,0.0,0.0,0.05
7.0,265626.7,,inf,  7.0s|     1 |     2 |  8368 |     - |   245M |   0 |  16k| 696 | 758 | 181 | 11 | 119 |  19 | 2.656267e+05 |      --      |    Inf | unknown,,,0.0,0.0,0.11666666666666667
51.0,265626.7,,inf, 51.0s|   100 |   101 | 35285 | 330.6 |   271M |  17 |  16k| 710 | 647 | 320 |  1 | 148 |1688 | 2.656267e+05 |      --      |    Inf | unknown,,,0.0,0.0,0.85
67.0,265626.3,,inf, 67.0s|   200 |   201 | 52864 | 252.8 |   282M |  35 |  16k| 731 | 657 | 393 |  1 | 178 |2238 | 2.656263e+05 |      --      |    Inf | unknown,,,0.0,0.0,1.1166666666666667
79.0,265625.4,,inf, 79.0s|   300 |   301 | 76263 | 246.5 |   302M |  35 |  16k| 736 | 657 | 508 |  1 | 187 |2544 | 2.656254e+05 |      --      |    Inf | unknown,,,0.0,0.0,1.3166666666666667
81.0,265623.8,249073.9,6.64,r81.0s|   320 |   321 | 80084 | 243.0 |ziroundi|  35 |  16k| 736 | 655 | 521 |  1 | 187 |2556 | 2.656238e+05 | 2.490739e+05 |   6.64%| unknown,249073.9,6.64,0.0,0.0,1.35
81.0,265623.8,259982.3,2.17,i81.0s|   321 |   320 | 80084 | 242.3 |  oneopt|  35 |  16k| 736 | 655 | 521 |  0 | 187 |2556 | 2.656238e+05 | 2.599823e+05 |   2.17%| unknown,259982.3,2.17,10908.399999999994,-4.47,1.35
86.0,265623.8,259982.3,2.17, 86.0s|   400 |   401 | 88223 | 214.7 |   310M |  35 |  16k| 739 | 658 | 556 |  1 | 194 |2607 | 2.656238e+05 | 2.599823e+05 |   2.17%| unknown,259982.3,2.17,0.0,0.0,1.4333333333333333
90.0,265622.5,261733.5,1.49,L90.0s|   450 |   451 | 97281 | 211.0 |    alns|  35 |  16k| 741 | 655 | 590 |  1 | 197 |2627 | 2.656225e+05 | 2.617335e+05 |   1.49%| unknown,261733.5,1.49,1751.2000000000116,-0.6799999999999999,1.5
90.0,265622.5,262310.5,1.26,L90.0s|   450 |   451 | 97281 | 211.0 |    alns|  35 |  16k| 741 | 655 | 590 |  1 | 197 |2627 | 2.656225e+05 | 2.623105e+05 |   1.26%| unknown,262310.5,1.26,577.0,-0.22999999999999998,1.5
92.0,265622.5,262310.5,1.26, 92.0s|   500 |   501 |101299 | 197.9 |   314M |  35 |  16k| 743 | 655 | 605 |  1 | 200 |2630 | 2.656225e+05 | 2.623105e+05 |   1.26%| unknown,262310.5,1.26,0.0,0.0,1.5333333333333334
97.0,265622.5,262310.5,1.26, 97.0s|   600 |   601 |111090 | 181.2 |   316M |  35 |  16k| 782 | 653 | 644 |  1 | 240 |2660 | 2.656225e+05 | 2.623105e+05 |   1.26%| unknown,262310.5,1.26,0.0,0.0,1.6166666666666667
99.0,265622.0,262836.5,1.06,L99.0s|   650 |   651 |116331 | 175.3 |    rins|  35 |  16k| 784 | 655 | 660 |  1 | 243 |2670 | 2.656220e+05 | 2.628365e+05 |   1.06%| unknown,262836.5,1.06,526.0,-0.19999999999999996,1.65
101.0,265622.0,262836.5,1.06,  101s|   700 |   701 |119613 | 167.5 |   318M |  47 |  16k| 825 | 659 | 666 |  1 | 284 |2675 | 2.656220e+05 | 2.628365e+05 |   1.06%| unknown,262836.5,1.06,0.0,0.0,1.6833333333333333
103.0,265622.0,262836.5,1.06,  103s|   800 |   795 |123026 | 150.8 |   319M |  49 |  16k| 835 | 648 | 675 |  1 | 294 |2678 | 2.656220e+05 | 2.628365e+05 |   1.06%| unknown,262836.5,1.06,0.0,0.0,1.7166666666666666
106.0,265622.0,264447.2,0.44,L 106s|   850 |   836 |127104 | 146.7 |crossove|  49 |  16k| 834 | 660 | 689 |  3 | 294 |2702 | 2.656220e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,1610.7000000000116,-0.6200000000000001,1.7666666666666666
108.0,265622.0,264447.2,0.44,  108s|   900 |   886 |129708 | 141.4 |   321M |  49 |  16k| 850 | 661 | 694 |  1 | 310 |2706 | 2.656220e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,1.8
110.0,265622.0,264447.2,0.44,  110s|  1000 |   986 |137149 | 134.7 |   322M |  65 |  16k| 900 | 658 | 697 |  1 | 361 |2712 | 2.656220e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,1.8333333333333333
113.0,265622.0,264447.2,0.44,  113s|  1100 |  1084 |143156 | 127.9 |   324M |  65 |  16k| 902 | 659 | 710 |  1 | 363 |2715 | 2.656220e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,1.8833333333333333
117.0,265621.9,264447.2,0.44,  117s|  1200 |  1184 |149392 | 122.5 |   326M |  65 |  16k| 918 | 661 | 717 |  1 | 380 |2733 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,1.95
120.0,265621.9,264447.2,0.44,  120s|  1300 |  1278 |154850 | 117.2 |   326M |  65 |  16k| 933 | 658 | 727 |  1 | 395 |2733 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,2.0
123.0,265621.9,264447.2,0.44,  123s|  1400 |  1378 |160823 | 113.1 |   328M |  65 |  16k| 935 | 663 | 772 |  1 | 398 |2738 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,2.05
125.0,265621.9,264447.2,0.44,  125s|  1500 |  1478 |165721 | 108.9 |   329M |  65 |  16k| 968 | 661 | 786 |  1 | 432 |2739 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,2.0833333333333335
129.0,265621.9,264447.2,0.44,  129s|  1600 |  1578 |171451 | 105.6 |   331M |  65 |  16k|1012 | 663 | 796 |  1 | 476 |2747 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,2.15
132.0,265621.9,264447.2,0.44,  132s|  1700 |  1674 |175775 | 102.0 |   332M |  65 |  16k|1083 | 663 | 808 |  1 | 548 |2784 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,2.2
134.0,265621.9,264447.2,0.44,  134s|  1800 |  1772 |178469 |  97.8 |   333M |  83 |  16k|1112 | 664 | 821 |  1 | 577 |2811 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,2.2333333333333334
137.0,265621.9,264447.2,0.44,  137s|  1900 |  1870 |182877 |  95.0 |   336M |  83 |  16k|1159 | 665 | 846 |  1 | 624 |2838 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,2.283333333333333
139.0,265621.9,264447.2,0.44,  139s|  2000 |  1970 |187222 |  92.4 |   338M |  83 |  16k|1167 | 661 | 854 |  1 | 633 |2854 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,2.316666666666667
142.0,265621.9,264447.2,0.44,  142s|  2100 |  2064 |189607 |  89.1 |   338M |  87 |  16k|1195 | 656 | 857 |  1 | 662 |2900 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,2.3666666666666667
144.0,265621.9,264447.2,0.44,  144s|  2200 |  2164 |194323 |  87.2 |   340M |  87 |  16k|1206 | 660 | 867 |  1 | 673 |2911 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,2.4
146.0,265621.9,264447.2,0.44,  146s|  2300 |  2262 |197857 |  85.0 |   341M |  87 |  16k|1235 | 655 | 877 |  1 | 702 |2920 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,2.433333333333333
149.0,265621.9,264447.2,0.44,  149s|  2400 |  2356 |200237 |  82.4 |   344M |  93 |  16k|1442 | 660 | 882 |  1 | 909 |2976 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,2.4833333333333334
152.0,265621.9,264447.2,0.44,  152s|  2500 |  2456 |204659 |  80.9 |   345M |  93 |  16k|1453 | 659 | 896 |  1 | 922 |3007 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,2.533333333333333
154.0,265621.9,264447.2,0.44,  154s|  2600 |  2554 |207947 |  79.0 |   346M |  93 |  16k|1463 | 662 | 904 |  1 | 935 |3033 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,2.566666666666667
156.0,265621.9,264447.2,0.44,  156s|  2700 |  2654 |211440 |  77.4 |   347M |  93 |  16k|1470 | 662 | 926 |  1 | 943 |3047 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,2.6
160.0,265621.9,264447.2,0.44,  160s|  2800 |  2754 |218021 |  77.0 |   348M |  93 |  16k|1482 | 662 | 949 |  1 | 959 |3067 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,2.6666666666666665
164.0,265621.9,264447.2,0.44,  164s|  2900 |  2851 |226168 |  77.1 |   350M |  93 |  16k|1550 | 660 | 957 |  1 |1028 |3091 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,2.7333333333333334
166.0,265621.9,264447.2,0.44,  166s|  3000 |  2951 |228978 |  75.5 |   352M |  93 |  16k|1559 | 669 | 976 |  1 |1037 |3092 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,2.7666666666666666
169.0,265621.9,264447.2,0.44,  169s|  3100 |  3047 |231419 |  73.9 |   354M |  99 |  16k|2244 | 660 | 981 |  1 |1724 |3224 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,2.816666666666667
173.0,265621.9,264447.2,0.44,  173s|  3200 |  3147 |234647 |  72.6 |   355M |  99 |  16k|2246 | 659 | 993 |  1 |1731 |3232 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,2.8833333333333333
175.0,265621.9,264447.2,0.44,  175s|  3300 |  3247 |237857 |  71.3 |   357M |  99 |  16k|2255 | 657 |1004 |  1 |1742 |3240 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,2.9166666666666665
177.0,265621.9,264447.2,0.44,  177s|  3400 |  3341 |241233 |  70.2 |   357M |  99 |  16k|2319 | 657 |1013 |  1 |1809 |3259 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,2.95
179.0,265621.9,264447.2,0.44,  179s|  3500 |  3441 |244424 |  69.1 |   361M |  99 |  16k|2342 | 662 |1025 |  1 |1837 |3267 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,2.9833333333333334
181.0,265621.9,264447.2,0.44,  181s|  3600 |  3539 |247870 |  68.2 |   363M |  99 |  16k|2501 | 661 |1038 |  1 |2000 |3296 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,3.0166666666666666
183.0,265621.9,264447.2,0.44,  183s|  3700 |  3637 |249799 |  66.8 |   364M |  99 |  16k|2507 | 654 |1055 |  1 |2006 |3296 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,3.05
185.0,265621.9,264447.2,0.44,  185s|  3800 |  3737 |253747 |  66.1 |   367M |  99 |  16k|2509 | 662 |1065 |  1 |2014 |3336 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,3.0833333333333335
187.0,265621.9,264447.2,0.44,  187s|  3900 |  3837 |256462 |  65.1 |   368M |  99 |  16k|2514 | 658 |1069 |  1 |2022 |3342 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,3.1166666666666667
189.0,265621.9,264447.2,0.44,  189s|  4000 |  3935 |260180 |  64.4 |   371M |  99 |  16k|2524 | 661 |1087 |  1 |2033 |3347 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,3.15
192.0,265621.9,264447.2,0.44,  192s|  4100 |  4035 |263975 |  63.8 |   372M |  99 |  16k|2533 | 659 |1105 |  1 |2042 |3359 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,3.2
194.0,265621.9,264447.2,0.44,  194s|  4200 |  4135 |267961 |  63.2 |   373M |  99 |  16k|2537 | 662 |1118 |  2 |2047 |3372 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,3.2333333333333334
197.0,265621.9,264447.2,0.44,  197s|  4300 |  4225 |272595 |  62.8 |   374M |  99 |  16k|2568 | 664 |1120 |  1 |2080 |3412 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,3.283333333333333
199.0,265621.9,264447.2,0.44,  199s|  4400 |  4323 |276583 |  62.3 |   376M |  99 |  16k|2580 | 662 |1133 |  1 |2094 |3428 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,3.316666666666667
201.0,265621.9,264447.2,0.44,  201s|  4500 |  4423 |280238 |  61.7 |   377M |  99 |  16k|2583 | 663 |1147 |  1 |2102 |3430 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,3.35
204.0,265621.9,264447.2,0.44,  204s|  4600 |  4513 |283072 |  61.0 |   379M |  99 |  16k|2597 | 657 |1149 |  1 |2120 |3447 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,3.4
206.0,265621.9,264447.2,0.44,  206s|  4700 |  4607 |286311 |  60.4 |   380M |  99 |  16k|2649 | 660 |1155 |  1 |2176 |3469 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,3.433333333333333
209.0,265621.9,264447.2,0.44,  209s|  4800 |  4701 |290411 |  60.0 |   380M |  99 |  16k|2658 | 656 |1166 |  1 |2192 |3471 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,3.4833333333333334
212.0,265621.9,264447.2,0.44,  212s|  4900 |  4799 |294552 |  59.6 |   382M |  99 |  16k|2659 | 658 |1181 |  1 |2205 |3476 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,3.533333333333333
216.0,265621.9,264447.2,0.44,  216s|  5000 |  4891 |308486 |  61.2 |   382M |  99 |  16k|2672 | 661 |1196 |  1 |2221 |3499 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,3.6
219.0,265621.9,264447.2,0.44,  219s|  5100 |  4987 |311826 |  60.7 |   383M |  99 |  16k|2686 | 657 |1225 |  1 |2243 |3504 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,3.65
221.0,265621.9,264447.2,0.44,  221s|  5200 |  5087 |316790 |  60.4 |   385M |  99 |  16k|2687 | 661 |1237 |  1 |2249 |3509 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,3.683333333333333
223.0,265621.9,264447.2,0.44,  223s|  5300 |  5187 |320904 |  60.1 |   386M |  99 |  16k|2692 | 666 |1274 |  1 |2259 |3513 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,3.716666666666667
225.0,265621.9,264447.2,0.44,  225s|  5400 |  5285 |324084 |  59.6 |   387M |  99 |  16k|2706 | 665 |1288 |  1 |2286 |3528 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,3.75
229.0,265621.9,264447.2,0.44,  229s|  5500 |  5385 |328446 |  59.3 |   389M |  99 |  16k|2708 | 656 |1299 |  1 |2299 |3564 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,3.816666666666667
232.0,265621.9,264447.2,0.44,  232s|  5600 |  5485 |333300 |  59.1 |   390M |  99 |  16k|2710 | 660 |1323 |  1 |2308 |3601 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,3.8666666666666667
234.0,265621.9,264447.2,0.44,  234s|  5700 |  5583 |336106 |  58.5 |   394M |  99 |  16k|2717 | 658 |1335 |  1 |2321 |3617 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,3.9
236.0,265621.9,264447.2,0.44,  236s|  5800 |  5679 |339728 |  58.1 |   396M |  99 |  16k|2728 | 658 |1346 |  1 |2334 |3633 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,3.933333333333333
239.0,265621.9,264447.2,0.44,  239s|  5900 |  5771 |344055 |  57.9 |   397M |  99 |  16k|2743 | 661 |1361 |  1 |2358 |3668 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,3.9833333333333334
241.0,265621.9,264447.2,0.44,  241s|  6000 |  5867 |348003 |  57.6 |   398M |  99 |  16k|2727 | 656 |1363 |  1 |2364 |3694 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,4.016666666666667
244.0,265621.9,264447.2,0.44,  244s|  6100 |  5963 |353423 |  57.5 |   399M |  99 |  16k|2686 | 661 |1374 |  1 |2365 |3721 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,4.066666666666666
247.0,265621.9,264447.2,0.44,  247s|  6200 |  6063 |358679 |  57.4 |   399M |  99 |  16k|2648 | 658 |1399 |  1 |2374 |3742 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,4.116666666666666
250.0,265621.9,264447.2,0.44,  250s|  6300 |  6157 |361978 |  57.1 |   401M |  99 |  16k|2615 | 659 |1413 |  1 |2399 |3758 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,4.166666666666667
252.0,265621.9,264447.2,0.44,  252s|  6400 |  6255 |365880 |  56.8 |   406M |  99 |  16k|2554 | 661 |1441 |  1 |2409 |3782 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,4.2
255.0,265621.9,264447.2,0.44,  255s|  6500 |  6353 |369875 |  56.5 |   407M |  99 |  16k|2525 | 661 |1486 |  1 |2430 |3784 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,4.25
257.0,265621.9,264447.2,0.44,  257s|  6600 |  6453 |374479 |  56.4 |   410M |  99 |  16k|2448 | 659 |1500 |  1 |2431 |3790 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,4.283333333333333
260.0,265621.9,264447.2,0.44,  260s|  6700 |  6553 |379303 |  56.2 |   411M |  99 |  16k|2355 | 658 |1523 |  1 |2439 |3794 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,4.333333333333333
262.0,265621.9,264447.2,0.44,  262s|  6800 |  6651 |383420 |  56.0 |   413M |  99 |  16k|2324 | 663 |1546 |  1 |2441 |3803 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,4.366666666666666
266.0,265621.9,264447.2,0.44,  266s|  6900 |  6745 |390753 |  56.3 |   415M |  99 |  16k|2272 | 661 |1563 |  1 |2443 |3805 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,4.433333333333334
269.0,265621.9,264447.2,0.44,  269s|  7000 |  6843 |396902 |  56.3 |   415M |  99 |  16k|2192 | 663 |1585 |  2 |2453 |3808 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,4.483333333333333
271.0,265621.9,264447.2,0.44,  271s|  7100 |  6941 |401845 |  56.2 |   418M |  99 |  16k|2096 | 669 |1613 |  1 |2454 |3813 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,4.516666666666667
273.0,265621.9,264447.2,0.44,  273s|  7200 |  7041 |404570 |  55.8 |   418M |  99 |  16k|2036 | 662 |1637 |  1 |2471 |3814 | 2.656219e+05 | 2.644472e+05 |   0.44%|   0.29%,264447.2,0.44,0.0,0.0,4.55
275.0,265621.9,264865.4,0.29,d 275s|  7264 |  7100 |407275 |  55.7 |linesear|  99 |  16k|2056 | 661 |   0 |  1 |2507 |3817 | 2.656219e+05 | 2.648654e+05 |   0.29%|   0.57%,264865.4,0.29,418.20000000001164,-0.15000000000000002,4.583333333333333
275.0,265621.9,264865.4,0.29,  275s|  7300 |  7136 |408403 |  55.6 |   420M |  99 |  16k|2012 | 662 |1652 |  1 |2507 |3817 | 2.656219e+05 | 2.648654e+05 |   0.29%|   0.57%,264865.4,0.29,0.0,0.0,4.583333333333333
277.0,265621.9,264865.4,0.29,  277s|  7400 |  7234 |412202 |  55.4 |   421M |  99 |  16k|1951 | 661 |1675 |  1 |2507 |3821 | 2.656219e+05 | 2.648654e+05 |   0.29%|   0.57%,264865.4,0.29,0.0,0.0,4.616666666666666
280.0,265621.9,264865.4,0.29,  280s|  7500 |  7334 |417410 |  55.3 |   424M |  99 |  16k|1903 | 654 |1685 |  1 |2507 |3822 | 2.656219e+05 | 2.648654e+05 |   0.29%|   0.57%,264865.4,0.29,0.0,0.0,4.666666666666667
282.0,265621.9,264865.4,0.29,  282s|  7600 |  7434 |422819 |  55.3 |   425M |  99 |  16k|1880 | 654 |1696 |  1 |2524 |3828 | 2.656219e+05 | 2.648654e+05 |   0.29%|   0.57%,264865.4,0.29,0.0,0.0,4.7
284.0,265621.9,264865.4,0.29,  284s|  7700 |  7534 |426359 |  55.0 |   427M |  99 |  16k|1844 | 669 |1715 |  1 |2550 |3833 | 2.656219e+05 | 2.648654e+05 |   0.29%|   0.57%,264865.4,0.29,0.0,0.0,4.733333333333333
286.0,265621.9,264865.4,0.29,  286s|  7800 |  7628 |429444 |  54.7 |   427M |  99 |  16k|1791 | 662 |1733 |  1 |2594 |3841 | 2.656219e+05 | 2.648654e+05 |   0.29%|   0.57%,264865.4,0.29,0.0,0.0,4.766666666666667
288.0,265621.9,264865.4,0.29,  288s|  7900 |  7728 |433155 |  54.5 |   429M |  99 |  16k|1762 | 664 |1754 |  1 |2619 |3843 | 2.656219e+05 | 2.648654e+05 |   0.29%|   0.57%,264865.4,0.29,0.0,0.0,4.8
292.0,265621.9,264865.4,0.29,  292s|  8000 |  7824 |437381 |  54.4 |   429M |  99 |  16k|1706 | 661 |1778 |  1 |2630 |3861 | 2.656219e+05 | 2.648654e+05 |   0.29%|   0.57%,264865.4,0.29,0.0,0.0,4.866666666666666
294.0,265621.9,264865.4,0.29,  294s|  8100 |  7922 |443499 |  54.4 |   429M |  99 |  16k|1672 | 660 |1793 |  1 |2635 |3872 | 2.656219e+05 | 2.648654e+05 |   0.29%|   0.57%,264865.4,0.29,0.0,0.0,4.9
297.0,265621.9,264865.4,0.29,  297s|  8200 |  8018 |447923 |  54.3 |   431M |  99 |  16k|1675 | 667 |1810 |  1 |2652 |3882 | 2.656219e+05 | 2.648654e+05 |   0.29%|   0.57%,264865.4,0.29,0.0,0.0,4.95
298.0,265621.9,264865.4,0.29,  298s|  8300 |  8118 |450767 |  54.0 |   431M |  99 |  16k|1645 | 654 |1814 |  1 |2652 |3887 | 2.656219e+05 | 2.648654e+05 |   0.29%|   0.57%,264865.4,0.29,0.0,0.0,4.966666666666667
