time_sec,dual_bound,objective_value,gap_pct,raw_line,objective_value_ffill,gap_pct_ffill,delta_objective,delta_gap,time_min
96.0,136640.7,136555.3,0.06, 96.0s|  4000 |  3865 | 82271 |  20.4 |   289M |  59 |8040 | 449 | 273 |1850 |  1 | 273 |6274 | 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,1.6
98.0,136640.7,136555.3,0.06, 98.0s|  4100 |  3953 | 83385 |  20.2 |   290M |  59 |8040 | 449 | 274 |1896 |  1 | 273 |6342 | 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,1.6333333333333333
99.0,136640.7,136555.3,0.06, 99.0s|  4200 |  4049 | 85219 |  20.2 |   291M |  59 |8040 | 445 | 282 |1934 |  2 | 273 |6387 | 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,1.65
101.0,136640.7,136555.3,0.06,  101s|  4300 |  4147 | 87139 |  20.1 |   292M |  59 |8040 | 443 | 275 |1972 |  1 | 273 |6457 | 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,1.6833333333333333
104.0,136640.7,136555.3,0.06,  104s|  4400 |  4243 | 89332 |  20.2 |   294M |  59 |8040 | 502 | 277 |2003 |  1 | 353 |6883 | 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,1.7333333333333334
107.0,136640.7,136555.3,0.06,  107s|  4500 |  4337 | 90793 |  20.1 |   298M |  59 |8040 | 568 | 279 |2079 |  3 | 443 |7000 | 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,1.7833333333333334
109.0,136640.7,136555.3,0.06,  109s|  4600 |  4429 | 92305 |  20.0 |   301M |  59 |8040 | 560 | 276 |2133 |  1 | 446 |7121 | 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,1.8166666666666667
111.0,136640.7,136555.3,0.06,  111s|  4700 |  4525 | 94594 |  20.0 |   305M |  59 |8040 | 568 | 278 |2170 |  1 | 456 |7315 | 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,1.85
114.0,136640.7,136555.3,0.06,  114s|  4800 |  4623 | 95619 |  19.8 |   306M |  63 |8040 | 588 | 272 |2206 |  1 | 495 |7418 | 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,1.9
115.0,136640.7,136555.3,0.06,  115s|  4900 |  4715 | 97008 |  19.7 |   307M |  63 |8040 | 585 | 274 |2244 |  1 | 496 |7480 | 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,1.9166666666666667
116.0,136640.7,136555.3,0.06,  116s|  5000 |  4809 | 98268 |  19.5 |   308M |  63 |8040 | 583 | 274 |2276 |  1 | 497 |7516 | 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,1.9333333333333333
119.0,136640.7,136555.3,0.06,  119s|  5100 |  4903 | 99567 |  19.4 |   312M |  63 |8040 | 591 | 281 |2365 |  2 | 509 |7548 | 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,1.9833333333333334
121.0,136640.7,136555.3,0.06,  121s|  5200 |  4987 |101168 |  19.4 |   314M |  70 |8040 | 593 | 276 |2400 |  1 | 531 |7754 | 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,2.0166666666666666
123.0,136640.7,136555.3,0.06,  123s|  5300 |  5083 |102968 |  19.3 |   316M |  70 |8040 | 590 | 271 |2424 |  1 | 531 |7876 | 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,2.05
125.0,136640.7,136555.3,0.06,  125s|  5400 |  5179 |104319 |  19.2 |   317M |  70 |8040 | 586 | 295 |2494 | 12 | 531 |7944 | 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,2.0833333333333335
127.0,136640.7,136555.3,0.06,  127s|  5500 |  5277 |106044 |  19.2 |   319M |  70 |8040 | 610 | 272 |2524 |  1 | 577 |8071 | 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,2.1166666666666667
129.0,136640.7,136555.3,0.06,  129s|  5600 |  5375 |107540 |  19.1 |   320M |  70 |8040 | 601 | 280 |2553 |  1 | 585 |8113 | 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,2.15
131.0,136640.7,136555.3,0.06,  131s|  5700 |  5475 |109529 |  19.1 |   322M |  70 |8040 | 586 | 275 |2613 |  1 | 585 |8208 | 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,2.183333333333333
134.0,136640.7,136555.3,0.06,  134s|  5800 |  5575 |111961 |  19.2 |   324M |  70 |8040 | 567 | 274 |2657 |  2 | 585 |8309 | 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,2.2333333333333334
136.0,136640.7,136555.3,0.06,  136s|  5900 |  5671 |114143 |  19.3 |   325M |  70 |8040 | 562 | 275 |2703 |  2 | 602 |8428 | 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,2.2666666666666666
138.0,136640.7,136555.3,0.06,  138s|  6000 |  5769 |115998 |  19.2 |   326M |  70 |8040 | 549 | 275 |2733 |  1 | 605 |8600 | 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,2.3
140.0,136640.7,136555.3,0.06,  140s|  6100 |  5857 |118069 |  19.3 |   328M |  70 |8040 | 550 | 275 |2777 |  1 | 616 |8711 | 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,2.3333333333333335
142.0,136640.7,136555.3,0.06,  142s|  6200 |  5949 |120129 |  19.3 |   329M |  70 |8040 | 536 | 274 |2808 |  1 | 616 |8812 | 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,2.3666666666666667
145.0,136640.7,136555.3,0.06,  145s|  6300 |  6035 |122563 |  19.4 |   332M |  70 |8040 | 517 | 267 |2864 |  2 | 616 |8977 | 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,2.4166666666666665
147.0,136640.7,136555.3,0.06,  147s|  6400 |  6121 |124975 |  19.4 |   334M |  70 |8040 | 487 | 272 |2886 |  1 | 616 |9097 | 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,2.45
149.0,136640.7,136555.3,0.06,  149s|  6500 |  6203 |127039 |  19.5 |   337M |  70 |8040 | 483 | 276 |2915 | 23 | 634 |9206 | 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,2.4833333333333334
151.0,136640.7,136555.3,0.06,  151s|  6600 |  6293 |128445 |  19.4 |   338M |  70 |8040 | 462 | 272 |2947 |  2 | 635 |9343 | 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,2.5166666666666666
153.0,136640.7,136555.3,0.06,  153s|  6700 |  6389 |130378 |  19.4 |   340M |  70 |8040 | 449 | 273 |2996 |  2 | 635 |9405 | 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,2.55
154.0,136640.7,136555.3,0.06,  154s|  6800 |  6479 |132168 |  19.4 |   342M |  70 |8040 | 453 | 280 |3018 |  1 | 648 |9510 | 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,2.566666666666667
157.0,136640.7,136555.3,0.06,  157s|  6900 |  6573 |133866 |  19.3 |   343M |  70 |8040 | 473 | 280 |3098 |  2 | 703 |9686 | 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,2.6166666666666667
159.0,136640.7,136555.3,0.06,  159s|  7000 |  6655 |135670 |  19.3 |   345M |  70 |8040 | 480 | 277 |3162 |  0 | 716 |9814 | 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,2.65
162.0,136640.7,136555.3,0.06,  162s|  7100 |  6737 |137584 |  19.3 |   357M |  70 |8040 | 517 | 276 |3248 | 22 | 767 |9867 | 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,2.7
164.0,136640.7,136555.3,0.06,  164s|  7200 |  6825 |139819 |  19.3 |   360M |  70 |8040 | 523 | 268 |3274 |  2 | 788 |9985 | 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,2.7333333333333334
166.0,136640.7,136555.3,0.06,  166s|  7300 |  6917 |141748 |  19.3 |   363M |  70 |8040 | 522 | 272 |3305 |  1 | 811 |  10k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,2.7666666666666666
167.0,136640.7,136555.3,0.06,  167s|  7400 |  6999 |143526 |  19.3 |   365M |  70 |8040 | 521 | 273 |3326 |  1 | 837 |  10k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,2.783333333333333
169.0,136640.7,136555.3,0.06,  169s|  7500 |  7081 |145282 |  19.3 |   367M |  70 |8040 | 527 | 274 |3365 |  1 | 863 |  10k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,2.816666666666667
171.0,136640.7,136555.3,0.06,  171s|  7600 |  7173 |146601 |  19.2 |   369M |  71 |8040 | 520 | 273 |3428 |  1 | 874 |  10k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,2.85
173.0,136640.7,136555.3,0.06,  173s|  7700 |  7263 |149130 |  19.3 |   372M |  71 |8040 | 515 | 276 |3459 |  2 | 889 |  10k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,2.8833333333333333
175.0,136640.7,136555.3,0.06,  175s|  7800 |  7359 |150656 |  19.2 |   379M |  71 |8040 | 496 | 275 |3500 | 17 | 900 |  10k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,2.9166666666666665
177.0,136640.7,136555.3,0.06,  177s|  7900 |  7447 |152804 |  19.3 |   387M |  71 |8040 | 455 | 272 |3526 |  2 | 900 |  10k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,2.95
179.0,136640.7,136555.3,0.06,  179s|  8000 |  7543 |154415 |  19.2 |   388M |  71 |8040 | 435 | 280 |3579 |  1 | 901 |  10k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,2.9833333333333334
180.0,136640.7,136555.3,0.06,  180s|  8100 |  7641 |155593 |  19.1 |   389M |  71 |8040 | 415 | 274 |3603 |  0 | 902 |  10k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,3.0
182.0,136640.7,136555.3,0.06,  182s|  8200 |  7725 |156909 |  19.1 |   390M |  71 |8040 | 408 | 280 |3636 |  1 | 913 |  10k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,3.033333333333333
183.0,136640.7,136555.3,0.06,  183s|  8300 |  7813 |157819 |  19.0 |   391M |  72 |8040 | 403 | 297 |3690 |  1 | 918 |  10k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,3.05
185.0,136640.7,136555.3,0.06,  185s|  8400 |  7905 |159869 |  19.0 |   394M |  72 |8040 | 390 | 272 |3709 |  1 | 927 |  10k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,3.0833333333333335
190.0,136640.7,136555.3,0.06,  190s|  8500 |  7979 |162126 |  19.0 |   400M |  72 |8040 | 389 | 276 |3756 | 16 | 965 |  11k| 1.366407e+05 | 1.365553e+05 |   0.06%|  49.29%,136555.3,0.06,0.0,0.0,3.1666666666666665
