time_sec,dual_bound,objective_value,gap_pct,raw_line,objective_value_ffill,gap_pct_ffill,delta_objective,delta_gap,time_min
4.0,137973.3,135201.2,2.05,  4.0s|     1 |     0 |   489 |     - |   189M |   0 |  12k| 642 | 540 |  51 |  8 | 153 |   0 | 1.379733e+05 | 1.352012e+05 |   2.05%| unknown,135201.2,2.05,0.0,0.0,0.06666666666666667
4.0,137973.3,135201.2,2.05,  4.0s|     1 |     0 |   510 |     - |   190M |   0 |  12k| 642 | 547 |  58 |  9 | 153 |   0 | 1.379733e+05 | 1.352012e+05 |   2.05%| unknown,135201.2,2.05,0.0,0.0,0.06666666666666667
4.0,137973.2,135201.2,2.05,  4.0s|     1 |     0 |   613 |     - |   191M |   0 |  12k| 642 | 553 |  64 | 10 | 153 |   0 | 1.379732e+05 | 1.352012e+05 |   2.05%| unknown,135201.2,2.05,0.0,0.0,0.06666666666666667
4.0,137973.2,135201.2,2.05,  4.0s|     1 |     0 |   673 |     - |   193M |   0 |  12k| 642 | 559 |  70 | 11 | 153 |   0 | 1.379732e+05 | 1.352012e+05 |   2.05%| unknown,135201.2,2.05,0.0,0.0,0.06666666666666667
6.0,137973.2,135271.7,2.0,L 6.0s|     1 |     0 |  1946 |     - |    alns|   0 |  12k| 680 | 559 |  70 | 11 | 191 |   0 | 1.379732e+05 | 1.352717e+05 |   2.00%| unknown,135271.7,2.0,70.5,-0.04999999999999982,0.1
6.0,137973.2,135281.3,1.99,L 6.0s|     1 |     0 |  1946 |     - |    alns|   0 |  12k| 680 | 559 |  70 | 11 | 191 |   0 | 1.379732e+05 | 1.352813e+05 |   1.99%| unknown,135281.3,1.99,9.599999999976717,-0.010000000000000009,0.1
6.0,137973.2,135330.0,1.95,L 6.0s|     1 |     0 |  1946 |     - |    alns|   0 |  12k| 680 | 559 |  70 | 11 | 191 |   0 | 1.379732e+05 | 1.353300e+05 |   1.95%| unknown,135330.0,1.95,48.70000000001164,-0.040000000000000036,0.1
6.0,137973.2,135330.0,1.95,  6.0s|     1 |     0 |  1946 |     - |   194M |   0 |  12k| 680 | 559 |  70 | 11 | 191 |   0 | 1.379732e+05 | 1.353300e+05 |   1.95%| unknown,135330.0,1.95,0.0,0.0,0.1
6.0,137973.2,136807.6,0.85,i 6.0s|     1 |     0 |  1946 |     - |  oneopt|   0 |  12k| 680 | 559 |  70 | 11 | 191 |   0 | 1.379732e+05 | 1.368076e+05 |   0.85%| unknown,136807.6,0.85,1477.6000000000058,-1.1,0.1
6.0,137973.2,136807.6,0.85,  6.0s|     1 |     0 |  1978 |     - |   194M |   0 |  12k| 680 | 565 |  76 | 12 | 191 |   0 | 1.379732e+05 | 1.368076e+05 |   0.85%| unknown,136807.6,0.85,0.0,0.0,0.1
6.0,137973.2,136807.6,0.85,  6.0s|     1 |     0 |  1978 |     - |   194M |   0 |  12k| 680 | 563 |  76 | 12 | 191 |   0 | 1.379732e+05 | 1.368076e+05 |   0.85%| unknown,136807.6,0.85,0.0,0.0,0.1
6.0,137973.2,136807.6,0.85,  6.0s|     1 |     0 |  2012 |     - |   194M |   0 |  12k| 680 | 568 |  81 | 13 | 191 |   0 | 1.379732e+05 | 1.368076e+05 |   0.85%| unknown,136807.6,0.85,0.0,0.0,0.1
8.0,137971.8,136807.6,0.85,  8.0s|     1 |     2 |  2012 |     - |   194M |   0 |  12k| 678 | 568 |  81 | 13 | 191 |  39 | 1.379718e+05 | 1.368076e+05 |   0.85%| unknown,136807.6,0.85,0.0,0.0,0.13333333333333333
45.0,137971.0,136807.6,0.85, 45.0s|   100 |    91 | 13987 | 133.8 |   257M |  21 |  12k| 693 | 534 | 292 |  2 | 210 |1817 | 1.379710e+05 | 1.368076e+05 |   0.85%|   2.48%,136807.6,0.85,0.0,0.0,0.75
54.0,137969.6,136807.6,0.85, 54.0s|   200 |   189 | 18669 |  90.1 |   276M |  40 |  12k| 692 | 525 | 353 |  1 | 212 |2235 | 1.379696e+05 | 1.368076e+05 |   0.85%|   2.52%,136807.6,0.85,0.0,0.0,0.9
55.0,137969.6,137679.4,0.21,L55.0s|   201 |   120 | 18682 |  89.7 |    rins|  40 |  12k| 692 | 525 | 353 |  1 | 212 |2236 | 1.379696e+05 | 1.376794e+05 |   0.21%|   5.60%,137679.4,0.21,871.7999999999884,-0.64,0.9166666666666666
60.0,137969.6,137679.4,0.21, 60.0s|   300 |   207 | 19663 |  63.3 |   314M |  55 |  12k| 606 | 527 | 426 |  1 | 223 |2348 | 1.379696e+05 | 1.376794e+05 |   0.21%|   5.60%,137679.4,0.21,0.0,0.0,1.0
65.0,137969.6,137679.4,0.21, 65.0s|   400 |   299 | 21496 |  52.0 |   323M |  55 |  12k| 607 | 525 | 481 |  1 | 224 |2452 | 1.379696e+05 | 1.376794e+05 |   0.21%|   5.60%,137679.4,0.21,0.0,0.0,1.0833333333333333
68.0,137969.6,137679.4,0.21, 68.0s|   500 |   395 | 22595 |  43.8 |   329M |  55 |  12k| 608 | 527 | 529 |  2 | 225 |2483 | 1.379696e+05 | 1.376794e+05 |   0.21%|   5.60%,137679.4,0.21,0.0,0.0,1.1333333333333333
72.0,137969.6,137679.4,0.21, 72.0s|   600 |   493 | 24089 |  39.0 |   335M |  55 |  12k| 609 | 527 | 570 |  1 | 226 |2572 | 1.379696e+05 | 1.376794e+05 |   0.21%|   5.60%,137679.4,0.21,0.0,0.0,1.2
79.0,137969.6,137679.4,0.21, 79.0s|   700 |   581 | 28691 |  40.0 |   337M |  55 |  12k| 610 | 525 | 616 |  1 | 228 |2611 | 1.379696e+05 | 1.376794e+05 |   0.21%|   5.60%,137679.4,0.21,0.0,0.0,1.3166666666666667
89.0,137969.6,137679.4,0.21, 89.0s|   800 |   677 | 31831 |  38.9 |   356M |  55 |  12k| 607 | 527 | 758 |  1 | 228 |3118 | 1.379696e+05 | 1.376794e+05 |   0.21%|   5.60%,137679.4,0.21,0.0,0.0,1.4833333333333334
92.0,137969.6,137679.4,0.21, 92.0s|   900 |   773 | 32609 |  35.5 |   357M |  55 |  12k| 608 | 529 | 818 |  1 | 232 |3153 | 1.379696e+05 | 1.376794e+05 |   0.21%|   5.60%,137679.4,0.21,0.0,0.0,1.5333333333333334
96.0,137969.6,137679.4,0.21, 96.0s|  1000 |   871 | 33598 |  32.9 |   361M |  55 |  12k| 624 | 531 | 873 |  1 | 248 |3156 | 1.379696e+05 | 1.376794e+05 |   0.21%|   5.60%,137679.4,0.21,0.0,0.0,1.6
100.0,137969.6,137679.4,0.21,  100s|  1100 |   967 | 35233 |  31.4 |   363M |  55 |  12k| 637 | 525 | 936 |  1 | 262 |3213 | 1.379696e+05 | 1.376794e+05 |   0.21%|   5.60%,137679.4,0.21,0.0,0.0,1.6666666666666667
106.0,137969.5,137679.4,0.21,  106s|  1200 |  1065 | 38359 |  31.4 |   365M |  55 |  12k| 639 | 530 |1047 |  1 | 264 |3327 | 1.379695e+05 | 1.376794e+05 |   0.21%|   5.64%,137679.4,0.21,0.0,0.0,1.7666666666666666
109.0,137969.5,137679.4,0.21,  109s|  1300 |  1165 | 39220 |  29.6 |   366M |  55 |  12k| 645 | 525 |1071 |  1 | 270 |3337 | 1.379695e+05 | 1.376794e+05 |   0.21%|   5.64%,137679.4,0.21,0.0,0.0,1.8166666666666667
111.0,137969.5,137679.4,0.21,  111s|  1400 |  1265 | 40174 |  28.2 |   368M |  55 |  12k| 645 | 524 |1104 |  1 | 270 |3340 | 1.379695e+05 | 1.376794e+05 |   0.21%|   5.64%,137679.4,0.21,0.0,0.0,1.85
114.0,137969.5,137679.4,0.21,  114s|  1500 |  1359 | 41186 |  27.0 |   369M |  59 |  12k| 662 | 535 |1156 |  1 | 287 |3417 | 1.379695e+05 | 1.376794e+05 |   0.21%|   5.64%,137679.4,0.21,0.0,0.0,1.9
118.0,137969.5,137679.4,0.21,  118s|  1600 |  1451 | 42449 |  26.1 |   371M |  59 |  12k| 661 | 525 |1231 |  1 | 293 |3440 | 1.379695e+05 | 1.376794e+05 |   0.21%|   5.64%,137679.4,0.21,0.0,0.0,1.9666666666666666
123.0,137969.3,137679.4,0.21,  123s|  1700 |  1551 | 44674 |  25.9 |   372M |  59 |  12k| 665 | 530 |1359 |  1 | 299 |3504 | 1.379693e+05 | 1.376794e+05 |   0.21%|   5.64%,137679.4,0.21,0.0,0.0,2.05
126.0,137969.3,137679.4,0.21,  126s|  1800 |  1649 | 45668 |  25.0 |   374M |  59 |  12k| 665 | 529 |1386 |  1 | 299 |3512 | 1.379693e+05 | 1.376794e+05 |   0.21%|   5.64%,137679.4,0.21,0.0,0.0,2.1
128.0,137969.3,137679.4,0.21,  128s|  1900 |  1749 | 46638 |  24.2 |   376M |  59 |  12k| 677 | 523 |1409 |  1 | 313 |3524 | 1.379693e+05 | 1.376794e+05 |   0.21%|   5.64%,137679.4,0.21,0.0,0.0,2.1333333333333333
132.0,137969.3,137679.4,0.21,  132s|  2000 |  1837 | 47794 |  23.5 |   378M |  59 |  12k| 677 | 533 |1461 |  1 | 313 |3593 | 1.379693e+05 | 1.376794e+05 |   0.21%|   5.64%,137679.4,0.21,0.0,0.0,2.2
135.0,137969.3,137679.4,0.21,  135s|  2100 |  1931 | 48908 |  22.9 |   381M |  59 |  12k| 693 | 533 |1530 |  2 | 333 |3623 | 1.379693e+05 | 1.376794e+05 |   0.21%|   5.64%,137679.4,0.21,0.0,0.0,2.25
140.0,137969.3,137679.4,0.21,  140s|  2200 |  2031 | 50320 |  22.5 |   416M |  59 |  12k| 695 | 527 |1621 |  1 | 337 |3649 | 1.379693e+05 | 1.376794e+05 |   0.21%|   5.64%,137679.4,0.21,0.0,0.0,2.3333333333333335
145.0,137969.3,137679.4,0.21,  145s|  2300 |  2125 | 51557 |  22.1 |   443M |  59 |  12k| 691 | 526 |1707 |  1 | 337 |3766 | 1.379693e+05 | 1.376794e+05 |   0.21%|   5.64%,137679.4,0.21,0.0,0.0,2.4166666666666665
149.0,137969.3,137679.4,0.21,  149s|  2400 |  2223 | 53341 |  21.9 |   444M |  59 |  12k| 688 | 530 |1755 |  1 | 338 |3768 | 1.379693e+05 | 1.376794e+05 |   0.21%|   5.64%,137679.4,0.21,0.0,0.0,2.4833333333333334
152.0,137969.3,137679.4,0.21,  152s|  2500 |  2323 | 54517 |  21.5 |   445M |  59 |  12k| 688 | 525 |1801 |  1 | 339 |3829 | 1.379693e+05 | 1.376794e+05 |   0.21%|   5.64%,137679.4,0.21,0.0,0.0,2.533333333333333
156.0,137969.3,137679.4,0.21,  156s|  2600 |  2419 | 55604 |  21.1 |   446M |  59 |  12k| 688 | 538 |1851 |  1 | 340 |3869 | 1.379693e+05 | 1.376794e+05 |   0.21%|   5.64%,137679.4,0.21,0.0,0.0,2.6
159.0,137969.3,137679.4,0.21,  159s|  2700 |  2519 | 56613 |  20.7 |   448M |  63 |  12k| 694 | 538 |1910 |  6 | 348 |3921 | 1.379693e+05 | 1.376794e+05 |   0.21%|   5.64%,137679.4,0.21,0.0,0.0,2.65
164.0,137969.3,137679.4,0.21,  164s|  2800 |  2619 | 59492 |  21.0 |   449M |  63 |  12k| 694 | 525 |1995 |  1 | 348 |3989 | 1.379693e+05 | 1.376794e+05 |   0.21%|   5.66%,137679.4,0.21,0.0,0.0,2.7333333333333334
168.0,137969.3,137679.4,0.21,  168s|  2900 |  2719 | 60676 |  20.7 |   455M |  63 |  12k| 751 | 524 |2022 |  1 | 405 |4032 | 1.379693e+05 | 1.376794e+05 |   0.21%|   5.66%,137679.4,0.21,0.0,0.0,2.8
171.0,137969.3,137679.4,0.21,  171s|  3000 |  2817 | 61693 |  20.3 |   456M |  63 |  12k| 750 | 525 |2068 |  1 | 405 |4106 | 1.379693e+05 | 1.376794e+05 |   0.21%|   5.66%,137679.4,0.21,0.0,0.0,2.85
179.0,137969.3,137679.4,0.21,  179s|  3100 |  2917 | 63950 |  20.4 |   457M |  63 |  12k| 749 | 530 |2246 |  1 | 405 |4278 | 1.379693e+05 | 1.376794e+05 |   0.21%|   5.66%,137679.4,0.21,0.0,0.0,2.9833333333333334
185.0,137969.3,137679.4,0.21,  185s|  3200 |  3017 | 65835 |  20.3 |   461M |  63 |  12k| 746 | 528 |2357 |  1 | 407 |4381 | 1.379693e+05 | 1.376794e+05 |   0.21%|   5.66%,137679.4,0.21,0.0,0.0,3.0833333333333335
189.0,137969.3,137679.4,0.21,  189s|  3300 |  3117 | 66830 |  20.0 |   477M |  63 |  12k| 745 | 558 |2431 | 11 | 407 |4419 | 1.379693e+05 | 1.376794e+05 |   0.21%|   5.66%,137679.4,0.21,0.0,0.0,3.15
196.0,137969.2,137679.4,0.21,  196s|  3400 |  3217 | 68693 |  20.0 |   511M |  63 |  12k| 700 | 525 |2540 |  1 | 408 |4553 | 1.379692e+05 | 1.376794e+05 |   0.21%|   5.66%,137679.4,0.21,0.0,0.0,3.2666666666666666
199.0,137969.2,137679.4,0.21,  199s|  3500 |  3317 | 69733 |  19.7 |   524M |  63 |  12k| 700 | 526 |2585 |  1 | 408 |4562 | 1.379692e+05 | 1.376794e+05 |   0.21%|   5.67%,137679.4,0.21,0.0,0.0,3.316666666666667
203.0,137969.2,137679.4,0.21,  203s|  3600 |  3417 | 70638 |  19.4 |   525M |  63 |  12k| 703 | 527 |2628 |  1 | 412 |4607 | 1.379692e+05 | 1.376794e+05 |   0.21%|   5.67%,137679.4,0.21,0.0,0.0,3.3833333333333333
207.0,137969.2,137679.4,0.21,  207s|  3700 |  3503 | 71688 |  19.2 |   527M |  71 |  12k| 722 | 531 |2662 |  9 | 452 |4720 | 1.379692e+05 | 1.376794e+05 |   0.21%|   5.67%,137679.4,0.21,0.0,0.0,3.45
214.0,137969.2,137679.4,0.21,  214s|  3800 |  3603 | 76052 |  19.8 |   529M |  71 |  12k| 722 | 532 |2699 |  1 | 452 |4871 | 1.379692e+05 | 1.376794e+05 |   0.21%|   5.67%,137679.4,0.21,0.0,0.0,3.566666666666667
219.0,137969.2,137679.4,0.21,  219s|  3900 |  3697 | 77394 |  19.7 |   530M |  71 |  12k| 725 | 524 |2751 |  1 | 456 |4939 | 1.379692e+05 | 1.376794e+05 |   0.21%|   5.67%,137679.4,0.21,0.0,0.0,3.65
226.0,137969.2,137679.4,0.21,  226s|  4000 |  3797 | 79198 |  19.6 |   531M |  71 |  12k| 725 | 533 |2838 |  5 | 460 |5010 | 1.379692e+05 | 1.376794e+05 |   0.21%|   5.67%,137679.4,0.21,0.0,0.0,3.7666666666666666
229.0,137969.2,137679.4,0.21,  229s|  4100 |  3891 | 80073 |  19.4 |   533M |  71 |  12k| 726 | 524 |2870 |  1 | 468 |5037 | 1.379692e+05 | 1.376794e+05 |   0.21%|   5.67%,137679.4,0.21,0.0,0.0,3.816666666666667
234.0,137969.2,137679.4,0.21,  234s|  4200 |  3989 | 81429 |  19.2 |   534M |  71 |  12k| 726 | 533 |2924 |  1 | 471 |5082 | 1.379692e+05 | 1.376794e+05 |   0.21%|   5.67%,137679.4,0.21,0.0,0.0,3.9
237.0,137969.2,137679.4,0.21,  237s|  4300 |  4085 | 82410 |  19.0 |   535M |  71 |  12k| 721 | 539 |2966 |  1 | 474 |5096 | 1.379692e+05 | 1.376794e+05 |   0.21%|   5.67%,137679.4,0.21,0.0,0.0,3.95
243.0,137969.2,137679.4,0.21,  243s|  4400 |  4183 | 84156 |  19.0 |   540M |  71 |  12k| 725 | 522 |3068 |  1 | 489 |5208 | 1.379692e+05 | 1.376794e+05 |   0.21%|   5.67%,137679.4,0.21,0.0,0.0,4.05
246.0,137969.2,137679.4,0.21,  246s|  4500 |  4275 | 85444 |  18.8 |   541M |  71 |  12k| 734 | 530 |3117 |  1 | 500 |5227 | 1.379692e+05 | 1.376794e+05 |   0.21%|   5.67%,137679.4,0.21,0.0,0.0,4.1
250.0,137969.2,137679.4,0.21,  250s|  4600 |  4373 | 86530 |  18.7 |   542M |  71 |  12k| 740 | 526 |3170 |  1 | 506 |5274 | 1.379692e+05 | 1.376794e+05 |   0.21%|   5.67%,137679.4,0.21,0.0,0.0,4.166666666666667
255.0,137969.2,137679.4,0.21,  255s|  4700 |  4465 | 87707 |  18.5 |   543M |  71 |  12k| 767 | 527 |3215 |  1 | 556 |5345 | 1.379692e+05 | 1.376794e+05 |   0.21%|   5.67%,137679.4,0.21,0.0,0.0,4.25
258.0,137969.2,137679.4,0.21,  258s|  4800 |  4565 | 88708 |  18.3 |   544M |  71 |  12k| 776 | 535 |3263 |  1 | 566 |5378 | 1.379692e+05 | 1.376794e+05 |   0.21%|   5.67%,137679.4,0.21,0.0,0.0,4.3
261.0,137969.2,137679.4,0.21,  261s|  4900 |  4665 | 89641 |  18.1 |   545M |  71 |  12k| 775 | 529 |3319 |  1 | 567 |5380 | 1.379692e+05 | 1.376794e+05 |   0.21%|   5.67%,137679.4,0.21,0.0,0.0,4.35
264.0,137969.2,137698.1,0.2,r 264s|  4987 |  4725 | 90689 |  18.0 |randroun|  71 |  12k| 777 | 533 |3362 |  1 | 569 |5423 | 1.379692e+05 | 1.376981e+05 |   0.20%|   5.68%,137698.1,0.2,18.70000000001164,-0.009999999999999981,4.4
264.0,137969.2,137698.1,0.2,r 264s|  4987 |  4725 | 90690 |  18.0 |randroun|  71 |  12k| 777 | 534 |3363 |  2 | 569 |5423 | 1.379692e+05 | 1.376981e+05 |   0.20%|   5.68%,137698.1,0.2,0.0,0.0,4.4
265.0,137969.2,137698.1,0.2,  265s|  5000 |  4740 | 90802 |  18.0 |   546M |  71 |  12k| 764 | 527 |3372 |  1 | 569 |5428 | 1.379692e+05 | 1.376981e+05 |   0.20%|   5.68%,137698.1,0.2,0.0,0.0,4.416666666666667
268.0,137969.2,137698.1,0.2,  268s|  5100 |  4840 | 91721 |  17.8 |   550M |  71 |  12k| 772 | 524 |3410 |  1 | 582 |5452 | 1.379692e+05 | 1.376981e+05 |   0.20%|   5.68%,137698.1,0.2,0.0,0.0,4.466666666666667
271.0,137969.2,137698.1,0.2,  271s|  5200 |  4940 | 92577 |  17.7 |   553M |  71 |  12k| 760 | 521 |3449 |  1 | 583 |5460 | 1.379692e+05 | 1.376981e+05 |   0.20%|   5.68%,137698.1,0.2,0.0,0.0,4.516666666666667
278.0,137969.2,137698.1,0.2,  278s|  5300 |  5040 | 94156 |  17.6 |   605M |  71 |  12k| 750 | 527 |3540 |  1 | 583 |5579 | 1.379692e+05 | 1.376981e+05 |   0.20%|   5.68%,137698.1,0.2,0.0,0.0,4.633333333333334
283.0,137969.2,137698.1,0.2,  283s|  5400 |  5136 | 95377 |  17.5 |   608M |  71 |  12k| 758 | 528 |3585 |  1 | 613 |5667 | 1.379692e+05 | 1.376981e+05 |   0.20%|   5.68%,137698.1,0.2,0.0,0.0,4.716666666666667
286.0,137969.2,137698.1,0.2,  286s|  5500 |  5236 | 96438 |  17.4 |   609M |  71 |  12k| 762 | 535 |3613 |  1 | 622 |5707 | 1.379692e+05 | 1.376981e+05 |   0.20%|   5.68%,137698.1,0.2,0.0,0.0,4.766666666666667
291.0,137969.2,137698.1,0.2,  291s|  5600 |  5334 | 97743 |  17.3 |   639M |  71 |  12k| 755 | 526 |3685 |  1 | 622 |5790 | 1.379692e+05 | 1.376981e+05 |   0.20%|   5.68%,137698.1,0.2,0.0,0.0,4.85
